OWNER,CONSTRAINT_NAME,TABLE_NAME,COLUMN_NAME,POSITION
SYSTEM,DTNP_DREQ_FK,IMP_DENOTAPEDI,DREQ_DREQ_ID,1
SYSTEM,DTNP_DTNP_FK,IMP_DENOTAPEDI,DTNP_DTNP_ID,1
SYSTEM,DTNP_NTPD_FK,IMP_DENOTAPEDI,NTPD_COMPANIA,1
SYSTEM,DTNP_NTPD_FK,IMP_DENOTAPEDI,NTPD_OFICINA,2
SYSTEM,DTNP_NTPD_FK,IMP_DENOTAPEDI,NTPD_NUMERO,3
SYSTEM,DTNP_PK,IMP_DENOTAPEDI,DTNP_ID,1
SYSTEM,SYS_C0011713,IMP_DENOTAPEDI,DTNP_ID,
SYSTEM,SYS_C0011714,IMP_DENOTAPEDI,PRECUNIT,
SYSTEM,SYS_C0011715,IMP_DENOTAPEDI,CANTPEDI,
SYSTEM,SYS_C0011716,IMP_DENOTAPEDI,CANTAPRO,
SYSTEM,SYS_C0011717,IMP_DENOTAPEDI,CANTFACT,
SYSTEM,SYS_C0011718,IMP_DENOTAPEDI,CANTPESO,
SYSTEM,SYS_C0011719,IMP_DENOTAPEDI,FECHCREA,
SYSTEM,SYS_C0011720,IMP_DENOTAPEDI,USUACREA,
SYSTEM,SYS_C0011721,IMP_DENOTAPEDI,ARTL_CLASE,
SYSTEM,SYS_C0011722,IMP_DENOTAPEDI,ARTL_COMPANIA,
SYSTEM,SYS_C0011723,IMP_DENOTAPEDI,ARTL_CODIGRUP,
SYSTEM,SYS_C0011724,IMP_DENOTAPEDI,ARTL_ARTICULO,
SYSTEM,NTPD_ASGR_FK,IMP_NOTAPEDI,ASGR_ASGR_ID,1
SYSTEM,NTPD_CBAN_FK,IMP_NOTAPEDI,CBAN_COMPANIA,1
SYSTEM,NTPD_CBAN_FK,IMP_NOTAPEDI,CBAN_CATALOGO,2
SYSTEM,NTPD_CBAN_FK,IMP_NOTAPEDI,CBAN_CODIGO,3
SYSTEM,NTPD_EGEN_FK,IMP_NOTAPEDI,EGEN_ESTADO,1
SYSTEM,NTPD_IMPT_FK,IMP_NOTAPEDI,IMPT_COMPANIA,1
SYSTEM,NTPD_IMPT_FK,IMP_NOTAPEDI,IMPT_OFICINA,2
SYSTEM,NTPD_IMPT_FK,IMP_NOTAPEDI,IMPT_NUMEIMPO,3
SYSTEM,NTPD_MONE_FK,IMP_NOTAPEDI,MONE_MONEDA,1
SYSTEM,NTPD_NTPD_FK,IMP_NOTAPEDI,NTPD_COMPANIA,1
SYSTEM,NTPD_NTPD_FK,IMP_NOTAPEDI,NTPD_OFICINA,2
SYSTEM,NTPD_NTPD_FK,IMP_NOTAPEDI,NTPD_NUMERO,3
SYSTEM,NTPD_PK,IMP_NOTAPEDI,OFCN_COMPANIA,1
SYSTEM,NTPD_PK,IMP_NOTAPEDI,OFCN_OFICINA,2
SYSTEM,NTPD_PK,IMP_NOTAPEDI,NUMERO,3
SYSTEM,NTPD_REQU_FK,IMP_NOTAPEDI,REQU_NUMERO,1
SYSTEM,NTPD_REQU_FK,IMP_NOTAPEDI,REQU_COMPANIA,2
SYSTEM,NTPD_REQU_FK,IMP_NOTAPEDI,REQU_OFICINA,3
SYSTEM,NTPD_REQU_FK,IMP_NOTAPEDI,REQU_TIPODOCU,4
SYSTEM,NTPD_UMED_FK,IMP_NOTAPEDI,UMED_UNIDMEDI,1
SYSTEM,SYS_C0011804,IMP_NOTAPEDI,OFCN_COMPANIA,
SYSTEM,SYS_C0011805,IMP_NOTAPEDI,OFCN_OFICINA,
SYSTEM,SYS_C0011806,IMP_NOTAPEDI,NUMERO,
SYSTEM,SYS_C0011807,IMP_NOTAPEDI,FECHA,
SYSTEM,SYS_C0011808,IMP_NOTAPEDI,PORDSCTO,
SYSTEM,SYS_C0011809,IMP_NOTAPEDI,VALDSCTO,
SYSTEM,SYS_C0011810,IMP_NOTAPEDI,EGEN_ESTADO,
SYSTEM,SYS_C0011811,IMP_NOTAPEDI,MONE_MONEDA,
SYSTEM,SYS_C0011812,IMP_NOTAPEDI,UMED_UNIDMEDI,
SYSTEM,SYS_C0011813,IMP_NOTAPEDI,FECHCREA,
SYSTEM,SYS_C0011814,IMP_NOTAPEDI,USUACREA,
SYSTEM,INDE_EGEN_FK,INF_DETAEQUI,EGEN_ESTADO,1
SYSTEM,INDE_PK,INF_DETAEQUI,INDE_ID,1
SYSTEM,SYS_C0011881,INF_DETAEQUI,INDE_ID,
SYSTEM,SYS_C0011882,INF_DETAEQUI,FECHA,
SYSTEM,SYS_C0011883,INF_DETAEQUI,USUACREA,
SYSTEM,SYS_C0011884,INF_DETAEQUI,FECHCREA,
SYSTEM,SYS_C0011885,INF_DETAEQUI,EGEN_ESTADO,
SYSTEM,SYS_C0011886,INF_DETAEQUI,INDN_INDN_ID,
SYSTEM,SYS_C0011887,INF_DETAEQUI,AFIJ_CODIGO,
SYSTEM,SYS_C0011888,INF_DETAEQUI,AFIJ_CLASE,
SYSTEM,SYS_C0011889,INF_DETAEQUI,AFIJ_COMPANIA,
SYSTEM,DPAG_ASTO_FK,PAG_DETAPAGO,ASTO_COMPANIA,1
SYSTEM,DPAG_ASTO_FK,PAG_DETAPAGO,ASTO_NUMEDIAR,2
SYSTEM,DPAG_EGEN_FK,PAG_DETAPAGO,EGEN_ESTADO,1
SYSTEM,DPAG_NCPR_FK,PAG_DETAPAGO,NCPR_COMPANIA,1
SYSTEM,DPAG_NCPR_FK,PAG_DETAPAGO,NCPR_CEDURUC,2
SYSTEM,DPAG_NCPR_FK,PAG_DETAPAGO,NCPR_SERIE,3
SYSTEM,DPAG_NCPR_FK,PAG_DETAPAGO,NCPR_NUMERO,4
SYSTEM,DPAG_NCPR_FK,PAG_DETAPAGO,NCPR_ALCANCE,5
SYSTEM,DPAG_PK,PAG_DETAPAGO,DPAG_ID,1
SYSTEM,DPAG_PPAG_FK,PAG_DETAPAGO,PPAG_PPAG_ID,1
SYSTEM,SYS_C0012034,PAG_DETAPAGO,DPAG_ID,
SYSTEM,SYS_C0012035,PAG_DETAPAGO,ASTO_COMPANIA,
SYSTEM,SYS_C0012036,PAG_DETAPAGO,ASTO_NUMEDIAR,
SYSTEM,SYS_C0012037,PAG_DETAPAGO,EGEN_ESTADO,
SYSTEM,SYS_C0012038,PAG_DETAPAGO,PPAG_PPAG_ID,
SYSTEM,SYS_C0012039,PAG_DETAPAGO,FECHA,
SYSTEM,SYS_C0012040,PAG_DETAPAGO,VALOR,
SYSTEM,SYS_C0012041,PAG_DETAPAGO,REFER,
SYSTEM,SYS_C0012042,PAG_DETAPAGO,FECHCREA,
SYSTEM,SYS_C0012043,PAG_DETAPAGO,USUACREA,
SYSTEM,AVCON_1641237567_TIPO_000,PRT_DETASIENTO,TIPO,
SYSTEM,PDAS_GPCM_FK,PRT_DETASIENTO,GPCM_CODIGRUP,1
SYSTEM,PDAS_PCTS_FK,PRT_DETASIENTO,PCTS_CODIGO,1
SYSTEM,PDAS_PK,PRT_DETASIENTO,PDAS_ID,1
SYSTEM,PDAS_PTBN_FK,PRT_DETASIENTO,PTBN_NUMEOPER,1
SYSTEM,SYS_C0012243,PRT_DETASIENTO,PDAS_ID,
SYSTEM,SYS_C0012244,PRT_DETASIENTO,TIPO,
SYSTEM,SYS_C0012245,PRT_DETASIENTO,VALOR,
SYSTEM,SYS_C0012246,PRT_DETASIENTO,FECHCREA,
SYSTEM,SYS_C0012247,PRT_DETASIENTO,USUACREA,
SYSTEM,SYS_C0012248,PRT_DETASIENTO,PCTS_CODIGO,
SYSTEM,SYS_C0012249,PRT_DETASIENTO,GPCM_CODIGRUP,
SYSTEM,SYS_C0012250,PRT_DETASIENTO,PTBN_NUMEOPER,
SYSTEM,AVCON_1641237567_APROB_001,PRT_DETASOLI,APROBADO,
SYSTEM,AVCON_1641237567_EXEPC_001,PRT_DETASOLI,EXEPCION,
SYSTEM,AVCON_1705010623_APROB_002,PRT_DETASOLI,APROBADOC2,
SYSTEM,AVCON_1705010623_APROB_003,PRT_DETASOLI,APROBADOC3,
SYSTEM,AVCON_1705010623_APROB_004,PRT_DETASOLI,APROBADOC4,
SYSTEM,AVCON_1705010623_APROB_005,PRT_DETASOLI,APROBADOC5,
SYSTEM,PDSL_ESOL_FK,PRT_DETASOLI,ESOL_ESTADO,1
SYSTEM,PDSL_PCRG_FK,PRT_DETASOLI,PCRG_TIPO,1
SYSTEM,PDSL_PK,PRT_DETASOLI,PDSL_ID,1
SYSTEM,PDSL_PRTC_FK,PRT_DETASOLI,PRTC_TIPOCRED,1
SYSTEM,PDSL_PSLG_FK,PRT_DETASOLI,PSLG_NUMERO,1
SYSTEM,PDSL_TPDC_FK,PRT_DETASOLI,TPDC_TIPODOCU,1
SYSTEM,SYS_C0012254,PRT_DETASOLI,PDSL_ID,
SYSTEM,SYS_C0012255,PRT_DETASOLI,MONTO,
SYSTEM,SYS_C0012256,PRT_DETASOLI,APROBADO,
SYSTEM,SYS_C0012257,PRT_DETASOLI,EXEPCION,
SYSTEM,SYS_C0012258,PRT_DETASOLI,USUACREA,
SYSTEM,SYS_C0012259,PRT_DETASOLI,FECHCREA,
SYSTEM,SYS_C0012260,PRT_DETASOLI,CLTE_IDCLIENTE,
SYSTEM,SYS_C0012261,PRT_DETASOLI,CLTE_COMPANIA,
SYSTEM,SYS_C0012262,PRT_DETASOLI,TPDC_TIPODOCU,
SYSTEM,SYS_C0012263,PRT_DETASOLI,PSLG_NUMERO,
SYSTEM,SYS_C0012264,PRT_DETASOLI,PCRG_TIPO,
SYSTEM,SYS_C0012265,PRT_DETASOLI,ESOL_ESTADO,
SYSTEM,SYS_C0012266,PRT_DETASOLI,MONTOC2,
SYSTEM,SYS_C0012267,PRT_DETASOLI,MONTOC3,
SYSTEM,SYS_C0012268,PRT_DETASOLI,MONTOC4,
SYSTEM,SYS_C0012269,PRT_DETASOLI,MONTOC5,
SYSTEM,SYS_C0012270,PRT_DETASOLI,APROBADOC2,
SYSTEM,SYS_C0012271,PRT_DETASOLI,APROBADOC3,
SYSTEM,SYS_C0012272,PRT_DETASOLI,APROBADOC4,
SYSTEM,SYS_C0012273,PRT_DETASOLI,APROBADOC5,
SYSTEM,AVCON_1641237567_TIPO_001,PRT_DETIPCAU,TIPO,
SYSTEM,DCSL_PCTS_FK,PRT_DETIPCAU,PCTS_CODIGO,1
SYSTEM,DCSL_PK,PRT_DETIPCAU,DCSL_ID,1
SYSTEM,DCSL_TCSL_FK,PRT_DETIPCAU,TCSL_TIPCASUA,1
SYSTEM,DCSL_TPDC_FK,PRT_DETIPCAU,TPDC_TIPODOCU,1
SYSTEM,SYS_C0012282,PRT_DETIPCAU,DCSL_ID,
SYSTEM,SYS_C0012283,PRT_DETIPCAU,VARSISTEMA,
SYSTEM,SYS_C0012284,PRT_DETIPCAU,TIPO,
SYSTEM,SYS_C0012285,PRT_DETIPCAU,USUACREA,
SYSTEM,SYS_C0012286,PRT_DETIPCAU,FECHCREA,
SYSTEM,SYS_C0012287,PRT_DETIPCAU,TCSL_TIPCASUA,
SYSTEM,SYS_C0012288,PRT_DETIPCAU,TPDC_TIPODOCU,
SYSTEM,SYS_C0012289,PRT_DETIPCAU,PCTS_CODIGO,
SYSTEM,SDET_CCPT_FK,PRT_SIMUDETA,CCPT_TIPOCAPI,1
SYSTEM,SDET_EGEN_FK,PRT_SIMUDETA,EGEN_ESTADO,1
SYSTEM,SDET_FRPG_FK,PRT_SIMUDETA,FRPG_FORMPAGO,1
SYSTEM,SDET_PK,PRT_SIMUDETA,SDET_ID,1
SYSTEM,SDET_SMCR_FK,PRT_SIMUDETA,SMCR_SMCR_ID,1
SYSTEM,SYS_C0012472,PRT_SIMUDETA,SDET_ID,
SYSTEM,SYS_C0012473,PRT_SIMUDETA,NUMECUOT,
SYSTEM,SYS_C0012474,PRT_SIMUDETA,VALOCOUT,
SYSTEM,SYS_C0012475,PRT_SIMUDETA,CAPITAL,
SYSTEM,SYS_C0012476,PRT_SIMUDETA,DIAS,
SYSTEM,SYS_C0012477,PRT_SIMUDETA,FECHVENC,
SYSTEM,SYS_C0012478,PRT_SIMUDETA,TASAINTE,
SYSTEM,SYS_C0012479,PRT_SIMUDETA,FECHCREA,
SYSTEM,SYS_C0012480,PRT_SIMUDETA,USUACREA,
SYSTEM,SYS_C0012481,PRT_SIMUDETA,EGEN_ESTADO,
SYSTEM,SYS_C0012482,PRT_SIMUDETA,SMCR_SMCR_ID,
SYSTEM,SYS_C0012483,PRT_SIMUDETA,FRPG_FORMPAGO,
SYSTEM,SYS_C0012484,PRT_SIMUDETA,CCPT_TIPOCAPI,
SYSTEM,DPRS_PK,RHH_DETAPRES,DPRS_ID,1
SYSTEM,DPRS_PRS_FK,RHH_DETAPRES,PRS_NUMERO,1
SYSTEM,DPRS_PRS_FK,RHH_DETAPRES,PRS_COMPANIA,2
SYSTEM,DPRS_PRS_FK,RHH_DETAPRES,PRS_OFICINA,3
SYSTEM,SYS_C0012810,RHH_DETAPRES,DPRS_ID,
SYSTEM,SYS_C0012811,RHH_DETAPRES,TIPO,
SYSTEM,SYS_C0012812,RHH_DETAPRES,CANTIDAD,
SYSTEM,SYS_C0012813,RHH_DETAPRES,COSTO,
SYSTEM,SYS_C0012814,RHH_DETAPRES,VALOR,
SYSTEM,SYS_C0012815,RHH_DETAPRES,TCSI_TIPOCOST,
SYSTEM,SYS_C0012816,RHH_DETAPRES,TCSI_COMPANIA,
SYSTEM,SYS_C0012817,RHH_DETAPRES,PRS_NUMERO,
SYSTEM,SYS_C0012818,RHH_DETAPRES,PRS_OFICINA,
SYSTEM,SYS_C0012819,RHH_DETAPRES,PRS_COMPANIA,
SYSTEM,SYS_C0012820,RHH_DETAPRES,RHHS_CEDURUC,
SYSTEM,SYS_C0012821,RHH_DETAPRES,ARTL_COMPANIA,
SYSTEM,SYS_C0012822,RHH_DETAPRES,ARTL_ARTICULO,
SYSTEM,SYS_C0012823,RHH_DETAPRES,ARTL_CLASE,
SYSTEM,SYS_C0012824,RHH_DETAPRES,ARTL_CODIGRUP,
SYSTEM,SYS_C0012825,RHH_DETAPRES,FECHCREA,
SYSTEM,SYS_C0012826,RHH_DETAPRES,USUACREA,
SYSTEM,CUOTAS_ASTO_FK,RHH_DETAVENC,ASTO_CMPN_COMPANIA,1
SYSTEM,CUOTAS_ASTO_FK,RHH_DETAVENC,ASTO_NUMEDIAR,2
SYSTEM,CUOTAS_EGEN_FK,RHH_DETAVENC,EGEN_ESTADO,1
SYSTEM,CUOTAS_PK,RHH_DETAVENC,CUOTAS_ID,1
SYSTEM,CUOTAS_VNCT_FK,RHH_DETAVENC,VNCT_ID,1
SYSTEM,SYS_C0012829,RHH_DETAVENC,CUOTAS_ID,
SYSTEM,SYS_C0012830,RHH_DETAVENC,FECHCREA,
SYSTEM,SYS_C0012831,RHH_DETAVENC,USUACREA,
SYSTEM,SYS_C0012832,RHH_DETAVENC,VNCT_ID,
SYSTEM,SYS_C0012833,RHH_DETAVENC,EGEN_ESTADO,
SYSTEM,PGVC_EGEN_FK,RHH_PAGOVACA,EGEN_ESTADO,1
SYSTEM,PGVC_PK,RHH_PAGOVACA,PGVC_ID,1
SYSTEM,PGVC_PRVN_FK,RHH_PAGOVACA,PRVN_FECHA,1
SYSTEM,PGVC_PRVN_FK,RHH_PAGOVACA,PRVN_CODIPROV,2
SYSTEM,PGVC_PRVN_FK,RHH_PAGOVACA,PRVN_CEDURUC,3
SYSTEM,SYS_C0013003,RHH_PAGOVACA,PGVC_ID,
SYSTEM,SYS_C0013004,RHH_PAGOVACA,VALOR,
SYSTEM,SYS_C0013005,RHH_PAGOVACA,FECHA,
SYSTEM,SYS_C0013006,RHH_PAGOVACA,USUACREA,
SYSTEM,SYS_C0013007,RHH_PAGOVACA,FECHCREA,
SYSTEM,SYS_C0013008,RHH_PAGOVACA,PRVN_CEDURUC,
SYSTEM,SYS_C0013009,RHH_PAGOVACA,PRVN_CODIPROV,
SYSTEM,SYS_C0013010,RHH_PAGOVACA,PRVN_FECHA,
SYSTEM,PRAC_PK2,RHH_PRODUCTOS,CODIGO,1
SYSTEM,SYS_C0013059,RHH_PRODUCTOS,CODIGO,
SYSTEM,SYS_C0013060,RHH_PRODUCTOS,NOMBRE,
SYSTEM,SYS_C0013061,RHH_PRODUCTOS,FECHCREA,
SYSTEM,SYS_C0013062,RHH_PRODUCTOS,USUACREA,
SYSTEM,AVCON_1704213247_VIGEN_005,SEG_PRODUCTO,VIGENTE,
SYSTEM,SPRO_PK,SEG_PRODUCTO,PRODUCTO,1
SYSTEM,SYS_C0013490,SEG_PRODUCTO,PRODUCTO,
SYSTEM,SYS_C0013491,SEG_PRODUCTO,DESCRIPC,
SYSTEM,SYS_C0013492,SEG_PRODUCTO,VIGENTE,
SYSTEM,SYS_C0013493,SEG_PRODUCTO,FECHCREA,
SYSTEM,SYS_C0013494,SEG_PRODUCTO,USUACREA,
SYSTEM,PDUS_PK,SEG_PRODUSUA,PRDT_PRODUCTO,1
SYSTEM,PDUS_PK,SEG_PRODUSUA,USUA_IDUSUAR,2
SYSTEM,PDUS_PRDT_FK,SEG_PRODUSUA,PRDT_PRODUCTO,1
SYSTEM,PDUS_USUA_FK,SEG_PRODUSUA,USUA_IDUSUAR,1
SYSTEM,SYS_C0013498,SEG_PRODUSUA,USUA_IDUSUAR,
SYSTEM,SYS_C0013499,SEG_PRODUSUA,PRDT_PRODUCTO,
SYSTEM,SYS_C0013500,SEG_PRODUSUA,FECHCREA,
SYSTEM,SYS_C0013501,SEG_PRODUSUA,USUACREA,
SYSTEM,SYS_C0013502,SEG_PRODUSUA,USUACTUA,
SYSTEM,ERDO_LGFA_FK,SRI_DETALOGF,LGFA_LGFA_ID,1
SYSTEM,ERDO_PK,SRI_DETALOGF,ERDO_ID,1
SYSTEM,ERDO_TPER_FK,SRI_DETALOGF,TPER_CODIERRO,1
SYSTEM,SYS_C0013611,SRI_DETALOGF,ERDO_ID,
SYSTEM,SYS_C0013612,SRI_DETALOGF,LGFA_LGFA_ID,
SYSTEM,SYS_C0013613,SRI_DETALOGF,USUACREA,
SYSTEM,SYS_C0013614,SRI_DETALOGF,FECHCREA,
SYSTEM,AVCON_1512061302_AUTOR_000,SRI_LOGFACTU,AUTORIZA,
SYSTEM,LGFA_PK,SRI_LOGFACTU,LGFA_ID,1
SYSTEM,LGFA_TPCM_FK,SRI_LOGFACTU,TPCM_TIPOCOMP,1
SYSTEM,SYS_C0013617,SRI_LOGFACTU,LGFA_ID,
SYSTEM,SYS_C0013618,SRI_LOGFACTU,NOMBDOCU,
SYSTEM,SYS_C0013619,SRI_LOGFACTU,FECHA,
SYSTEM,SYS_C0013620,SRI_LOGFACTU,USUACREA,
SYSTEM,SYS_C0013621,SRI_LOGFACTU,FECHCREA,
SYSTEM,INDT_PK,SRV_INDETEOB,ABRTECOB,1
SYSTEM,SYS_C0013675,SRV_INDETEOB,ABRTECOB,
SYSTEM,SYS_C0013676,SRV_INDETEOB,NOMENCLA,
SYSTEM,SYS_C0013677,SRV_INDETEOB,DEFINICI,
SYSTEM,SYS_C0013678,SRV_INDETEOB,EXPLICAC,
SYSTEM,SYS_C0013679,SRV_INDETEOB,USUACREA,
SYSTEM,SYS_C0013680,SRV_INDETEOB,FECHCREA,
SYSTEM,AVCON_1291673938_SEHAF_000,SRV_SEPRVDET,SEHAFACT,
SYSTEM,SPVD_EGEN_FK,SRV_SEPRVDET,EGEN_ESTADO,1
SYSTEM,SPVD_PK,SRV_SEPRVDET,SPVD_ID,1
SYSTEM,SPVD_RCDP_FK,SRV_SEPRVDET,CLTE_COMPANIA,1
SYSTEM,SPVD_RCDP_FK,SRV_SEPRVDET,CLTE_IDCLIENTE,2
SYSTEM,SPVD_RCDP_FK,SRV_SEPRVDET,RCDP_IDRESCLI,3
SYSTEM,SPVD_SPVC_FK,SRV_SEPRVDET,SPVC_SPVC_ID,1
SYSTEM,SPVD_SPVD_FK,SRV_SEPRVDET,SPVD_SPVD_ID,1
SYSTEM,SPVD_STCR_FK,SRV_SEPRVDET,STCR_STCR_ID,1
SYSTEM,SPVD_UMED_FK,SRV_SEPRVDET,UMED_UNIDMEDI,1
SYSTEM,SYS_C0013771,SRV_SEPRVDET,EGEN_ESTADO,
SYSTEM,SYS_C0013772,SRV_SEPRVDET,SPVD_ID,
SYSTEM,SYS_C0013773,SRV_SEPRVDET,SPVC_SPVC_ID,
SYSTEM,SYS_C0013774,SRV_SEPRVDET,ARTL_CODIGRUP,
SYSTEM,SYS_C0013775,SRV_SEPRVDET,ARTL_CLASE,
SYSTEM,SYS_C0013776,SRV_SEPRVDET,ARTL_ARTICULO,
SYSTEM,SYS_C0013777,SRV_SEPRVDET,ARTL_COMPANIA,
SYSTEM,SYS_C0013778,SRV_SEPRVDET,UMED_UNIDMEDI,
SYSTEM,SYS_C0013779,SRV_SEPRVDET,CANTIDAD,
SYSTEM,SYS_C0013780,SRV_SEPRVDET,USUACREA,
SYSTEM,SYS_C0013781,SRV_SEPRVDET,FECHCREA,
SYSTEM,AVCON_1291735497_EXTER_000,TLL_DETAORDEN,EXTERNO,
SYSTEM,DTOR_ORTB_FK,TLL_DETAORDEN,ORTB_ORDEN,1
SYSTEM,DTOR_ORTB_FK,TLL_DETAORDEN,ORTB_COMPANIA,2
SYSTEM,DTOR_ORTB_FK,TLL_DETAORDEN,ORTB_OFICINA,3
SYSTEM,DTOR_PK,TLL_DETAORDEN,DTOR_ID,1
SYSTEM,SYS_C0013816,TLL_DETAORDEN,DTOR_ID,
SYSTEM,SYS_C0013817,TLL_DETAORDEN,ORTB_COMPANIA,
SYSTEM,SYS_C0013818,TLL_DETAORDEN,ORTB_OFICINA,
SYSTEM,SYS_C0013819,TLL_DETAORDEN,ORTB_ORDEN,
SYSTEM,SYS_C0013820,TLL_DETAORDEN,EXTERNO,
SYSTEM,SYS_C0013821,TLL_DETAORDEN,USUACREA,
SYSTEM,SYS_C0013822,TLL_DETAORDEN,FECHCREA,
SYSTEM,DTRQ_BDGA_FK,TLL_DETAREQUI,BDGA_CODIBODE,1
SYSTEM,DTRQ_BDGA_FK,TLL_DETAREQUI,BDGA_COMPANIA,2
SYSTEM,DTRQ_BDGA_FK,TLL_DETAREQUI,BDGA_OFICINA,3
SYSTEM,DTRQ_ONRC_FK,TLL_DETAREQUI,ONRC_NUMERO,1
SYSTEM,DTRQ_ONRC_FK,TLL_DETAREQUI,ONRC_COMPANIA,2
SYSTEM,DTRQ_ONRC_FK,TLL_DETAREQUI,ONRC_OFICINA,3
SYSTEM,DTRQ_ONRC_FK,TLL_DETAREQUI,ONRC_ORDEN,4
SYSTEM,DTRQ_PK,TLL_DETAREQUI,DTRQ_ID,1
SYSTEM,SYS_C0013826,TLL_DETAREQUI,BDGA_OFICINA,
SYSTEM,SYS_C0013827,TLL_DETAREQUI,BDGA_COMPANIA,
SYSTEM,SYS_C0013828,TLL_DETAREQUI,BDGA_CODIBODE,
SYSTEM,SYS_C0013829,TLL_DETAREQUI,DTRQ_ID,
SYSTEM,SYS_C0013830,TLL_DETAREQUI,USUACREA,
SYSTEM,SYS_C0013831,TLL_DETAREQUI,FECHCREA,
SYSTEM,SYS_C0013832,TLL_DETAREQUI,ARTL_ARTICULO,
SYSTEM,SYS_C0013833,TLL_DETAREQUI,ARTL_CLASE,
SYSTEM,SYS_C0013834,TLL_DETAREQUI,ARTL_COMPANIA,
SYSTEM,SYS_C0013835,TLL_DETAREQUI,ARTL_CODIGRUP,
SYSTEM,SYS_C0013836,TLL_DETAREQUI,ONRC_NUMERO,
SYSTEM,SYS_C0013837,TLL_DETAREQUI,ONRC_COMPANIA,
SYSTEM,SYS_C0013838,TLL_DETAREQUI,ONRC_OFICINA,
SYSTEM,SYS_C0013839,TLL_DETAREQUI,ONRC_ORDEN,
SYSTEM,ONRC_DTOR_FK,TLL_ORDENTRC,DTOR_DTOR_ID,1
SYSTEM,ONRC_ENSA_FK,TLL_ORDENTRC,ENSA_COMPANIA,1
SYSTEM,ONRC_ENSA_FK,TLL_ORDENTRC,ENSA_OFICINA,2
SYSTEM,ONRC_ENSA_FK,TLL_ORDENTRC,ENSA_TIPODOCU,3
SYSTEM,ONRC_ENSA_FK,TLL_ORDENTRC,ENSA_NUMERO,4
SYSTEM,ONRC_ORTB_FK,TLL_ORDENTRC,ORTB_ORDEN,1
SYSTEM,ONRC_ORTB_FK,TLL_ORDENTRC,ORTB_COMPANIA,2
SYSTEM,ONRC_ORTB_FK,TLL_ORDENTRC,ORTB_OFICINA,3
SYSTEM,ONRC_PK,TLL_ORDENTRC,NUMERO,1
SYSTEM,ONRC_PK,TLL_ORDENTRC,ORTB_COMPANIA,2
SYSTEM,ONRC_PK,TLL_ORDENTRC,ORTB_OFICINA,3
SYSTEM,ONRC_PK,TLL_ORDENTRC,ORTB_ORDEN,4
SYSTEM,SYS_C0013851,TLL_ORDENTRC,NUMERO,
SYSTEM,SYS_C0013852,TLL_ORDENTRC,FECHA,
SYSTEM,SYS_C0013853,TLL_ORDENTRC,USUACREA,
SYSTEM,SYS_C0013854,TLL_ORDENTRC,FECHCREA,
SYSTEM,SYS_C0013855,TLL_ORDENTRC,EGEN_ESTADO,
SYSTEM,SYS_C0013856,TLL_ORDENTRC,ORTB_COMPANIA,
SYSTEM,SYS_C0013857,TLL_ORDENTRC,ORTB_OFICINA,
SYSTEM,SYS_C0013858,TLL_ORDENTRC,ORTB_ORDEN,
SYSTEM,SYS_C0013859,TLL_ORDENTRC,SOLICITA,
SYSTEM,AVCON_1291735497_MEDID_000,TLL_ORDETRAB,MEDIDA,
SYSTEM,ORTB_CDT_FK,TLL_ORDETRAB,CDT_CDT_ID,1
SYSTEM,ORTB_EGEN_FK,TLL_ORDETRAB,EGEN_ESTADO,1
SYSTEM,ORTB_ORTB_FK,TLL_ORDETRAB,ORTB_ORDEN,1
SYSTEM,ORTB_ORTB_FK,TLL_ORDETRAB,ORTB_COMPANIA,2
SYSTEM,ORTB_ORTB_FK,TLL_ORDETRAB,ORTB_OFICINA,3
SYSTEM,ORTB_PK,TLL_ORDETRAB,ORDEN,1
SYSTEM,ORTB_PK,TLL_ORDETRAB,OFCN_COMPANIA,2
SYSTEM,ORTB_PK,TLL_ORDETRAB,OFCN_OFICINA,3
SYSTEM,ORTB_TPDG_FK,TLL_ORDETRAB,TPDG_CODIGO,1
SYSTEM,ORTB_TPTB_FK,TLL_ORDETRAB,TPTB_TP,1
SYSTEM,ORTB_VHTL_FK,TLL_ORDETRAB,VHTL_PLACA,1
SYSTEM,ORTB_VHTL_FK,TLL_ORDETRAB,VHTL_COMPANIA,2
SYSTEM,ORTB_VHTL_FK,TLL_ORDETRAB,VHTL_IDCLIENTE,3
SYSTEM,SYS_C0013862,TLL_ORDETRAB,OFCN_COMPANIA,
SYSTEM,SYS_C0013863,TLL_ORDETRAB,OFCN_OFICINA,
SYSTEM,SYS_C0013864,TLL_ORDETRAB,ORDEN,
SYSTEM,SYS_C0013865,TLL_ORDETRAB,EGEN_ESTADO,
SYSTEM,SYS_C0013866,TLL_ORDETRAB,RHHS_CEDURUC,
SYSTEM,SYS_C0013867,TLL_ORDETRAB,FECHINGR,
SYSTEM,SYS_C0013868,TLL_ORDETRAB,USUACREA,
SYSTEM,SYS_C0013869,TLL_ORDETRAB,FECHCREA,
SYSTEM,SYS_C0013870,TLL_ORDETRAB,TPTB_TP,
SYSTEM,SYS_C0013871,TLL_ORDETRAB,VHTL_IDCLIENTE,
SYSTEM,SYS_C0013872,TLL_ORDETRAB,VHTL_COMPANIA,
SYSTEM,SYS_C0013873,TLL_ORDETRAB,VHTL_PLACA,
SYSTEM,SYS_C0013935,TMP_DETAREQU,PROVEEDOR,
