OWNER,TABLE_NAME,COMMENTS
SYS,DBA_HIST_PERSISTENT_SUBS,STREAMS AQ Persistent Queue Subscribers Historical Statistics Information
SYS,DBA_HIST_PGASTAT,PGA Historical Statistics Information
SYS,DBA_HIST_PGA_TARGET_ADVICE,PGA Target Advice History
SYS,DBA_HIST_PLAN_OPERATION_NAME,Optimizer Explain Plan Operation Names
SYS,DBA_HIST_PLAN_OPTION_NAME,Optimizer Explain Plan Option Names
SYS,DBA_HIST_PROCESS_MEM_SUMMARY,Process Memory Historical Summary Information
SYS,DBA_HIST_PROCESS_WAITTIME,cpu and wait time by process types
SYS,DBA_HIST_RECOVERY_PROGRESS,Recovery Progress Stats Instance Wide
SYS,DBA_HIST_REPLICATION_TBL_STATS,Replication Table Stats For GoldenGate/XStream Sessions
SYS,DBA_HIST_REPLICATION_TXN_STATS,Replication Transaction Stats For GoldenGate/XStream Sessions
SYS,DBA_HIST_REPORTS,
SYS,DBA_HIST_REPORTS_CONTROL,
SYS,DBA_HIST_REPORTS_DETAILS,
SYS,DBA_HIST_REPORTS_TIMEBANDS,
SYS,DBA_HIST_RESOURCE_LIMIT,Resource Limit Historical Statistics Information
SYS,DBA_HIST_ROWCACHE_SUMMARY,Row Cache Historical Statistics Information Summary
SYS,DBA_HIST_RSRC_CONSUMER_GROUP,Historical resource consumer group statistics
SYS,DBA_HIST_RSRC_METRIC,Historical resource manager metrics
SYS,DBA_HIST_RSRC_PDB_METRIC,Historical resource manager metrics by PDB
SYS,DBA_HIST_RSRC_PLAN,Historical resource plan statistics
SYS,DBA_HIST_RULE_SET,Rule sets historical statistics information
SYS,DBA_HIST_SEG_STAT,Historical Statistics Information
SYS,DBA_HIST_SEG_STAT_OBJ,Segment Names
SYS,DBA_HIST_SERVICE_NAME,Service Names
SYS,DBA_HIST_SERVICE_STAT,Historical Service Statistics
SYS,DBA_HIST_SERVICE_WAIT_CLASS,Historical Service Wait Class Statistics
SYS,DBA_HIST_SESSMETRIC_HISTORY,System Metrics History
SYS,DBA_HIST_SESS_NETWORK,Statistics for Session Network
SYS,DBA_HIST_SESS_SGA_STATS,SGA Usage Stats For High Utilization GoldenGate/XStream Sessions
SYS,DBA_HIST_SESS_TIME_STATS,CPU And I/O Time For High Utilization Streams/GoldenGate/XStream sessions
SYS,DBA_HIST_SGA,SGA Historical Statistics Information
SYS,DBA_HIST_SGASTAT,SGA Pool Historical Statistics Information
SYS,DBA_HIST_SGA_TARGET_ADVICE,SGA Target Advice History
SYS,DBA_HIST_SHARED_POOL_ADVICE,Shared Pool Advice History
SYS,DBA_HIST_SHARED_SERVER_SUMMARY,Shared Server summary statistics
SYS,DBA_HIST_SNAP_ERROR,Snapshot Error Information
SYS,DBA_HIST_SNAPSHOT,Snapshot Information
SYS,DBA_HIST_SQLBIND,SQL Bind Information
SYS,DBA_HIST_SQL_BIND_METADATA,SQL Bind Metadata Information
SYS,DBA_HIST_SQLCOMMAND_NAME,Sql command types
SYS,DBA_HIST_SQL_PLAN,SQL Plan Information
SYS,DBA_HIST_SQLSTAT,SQL Historical Statistics Information
SYS,DBA_HIST_SQL_SUMMARY,Summary of SQL Statistics
SYS,DBA_HIST_SQLTEXT,SQL Text
SYS,DBA_HIST_SQL_WORKAREA_HSTGRM,SQL Workarea Histogram History
SYS,DBA_HIST_STAT_NAME,Statistic Names
SYS,DBA_HIST_STREAMS_APPLY_SUM,STREAMS Apply Historical Statistics Information
SYS,DBA_HIST_STREAMS_CAPTURE,STREAMS Capture Historical Statistics Information
SYS,DBA_HIST_STREAMS_POOL_ADVICE,Streams Pool Advice History
SYS,DBA_HIST_SYSMETRIC_HISTORY,System Metrics History
SYS,DBA_HIST_SYSMETRIC_SUMMARY,System Metrics History
SYS,DBA_HIST_SYSSTAT,System Historical Statistics Information
SYS,DBA_HIST_SYSTEM_EVENT,System Event Historical Statistics Information
SYS,DBA_HIST_SYS_TIME_MODEL,System Time Model Historical Statistics Information
SYS,DBA_HIST_TABLE_SETTINGS,Workload Repository Table Settings
SYS,DBA_HIST_TABLESPACE,Tablespace Static Information
SYS,DBA_HIST_TABLESPACE_STAT,Tablespace Historical Statistics Information
SYS,DBA_HIST_TBSPC_SPACE_USAGE,Tablespace Usage Historical Statistics Information
SYS,DBA_HIST_TEMPFILE,Names of Temporary Datafiles
SYS,DBA_HIST_TEMPSTATXS,Temporary Datafile Historical Statistics Information
SYS,DBA_HIST_THREAD,Thread Historical Statistics Information
SYS,DBA_HIST_TOPLEVELCALL_NAME,Oracle top level call type
SYS,DBA_HIST_UNDOSTAT,Undo Historical Statistics Information
SYS,DBA_HIST_WAITCLASSMET_HISTORY,Wait Class Metric History
SYS,DBA_HIST_WAITSTAT,Wait Historical Statistics Information
SYS,DBA_HIST_WR_CONTROL,Workload Repository Control Information
SYS,DBA_HIST_WR_SETTINGS,Workload Repository Settings
SYS,DBA_HOST_ACES,Access control entries defined in host access control lists
SYS,DBA_HOST_ACLS,Access control lists assigned to restrict access to network hosts through PL/SQL network utility packages
SYS,DBA_IDENTIFIERS,Identifiers in stored objects accessible to sys
SYS,DBA_ILMDATAMOVEMENTPOLICIES,Data movement related policies in database
SYS,DBA_ILMEVALUATIONDETAILS,Details on policies considered for a particular execution
SYS,DBA_ILMOBJECTS,Policies and the objects they affect in the database
SYS,DBA_ILMPARAMETERS,Describes ILM PARAMETERS in the database and their values
SYS,DBA_ILMPOLICIES,ILM policies in the database
SYS,DBA_ILMRESULTS,Information on ILM jobs
SYS,DBA_ILMTASKS,Information on ILM execution
SYS,DBA_IM_EXPRESSIONS,Automatically captured expressions enabled for in-memory storage
SYS,DBA_IMMUTABLE_TABLES,
SYS,DBA_IND_COLUMNS,COLUMNs comprising INDEXes on all TABLEs and CLUSTERs
SYS,DBA_IND_COLUMNS_V$,
SYS,DBA_INDEXES,Description for all indexes in the database
SYS,DBA_IND_EXPRESSIONS,FUNCTIONAL INDEX EXPRESSIONs on all TABLES and CLUSTERS
SYS,DBA_INDEXTYPE_ARRAYTYPES,All array types specified by the indextype
SYS,DBA_INDEXTYPE_COMMENTS,Comments for user-defined indextypes
SYS,DBA_INDEXTYPE_OPERATORS,All indextype operators
SYS,DBA_INDEXTYPES,All indextypes
SYS,DBA_INDEX_USAGE,
SYS,DBA_IND_PARTITIONS,
SYS,DBA_IND_PENDING_STATS,"Pending statistics of indexes, partitions, and subpartitions"
SYS,DBA_IND_STATISTICS,Optimizer statistics for all indexes in the database
SYS,DBA_IND_SUBPARTITIONS,
SYS,DBA_INMEMORY_AIMTASKDETAILS,Information on details for an automatic inmemory management task
SYS,DBA_INMEMORY_AIMTASKS,Information on tasks for automatic inmemory store management (AIM)
SYS,DBA_INTERNAL_TRIGGERS,Description of the internal triggers on all tables in the database
SYS,DBA_INVALID_OBJECTS,
SYS,DBA_JAVA_ARGUMENTS,argument information for all java classes
SYS,DBA_JAVA_CLASSES,class level information for all java classes
SYS,DBA_JAVA_COMPILER_OPTIONS,all native-compiler options
SYS,DBA_JAVA_DERIVATIONS,this view maps java source objects and their derived java class objects and java resource objects for all java classes
SYS,DBA_JAVA_FIELDS,field information for java classes
SYS,DBA_JAVA_IMPLEMENTS,interfaces implemented by all java classes
SYS,DBA_JAVA_INNERS,list of inner classes referenced by some other class
SYS,DBA_JAVA_LAYOUTS,class layout information for all java classes
SYS,DBA_JAVA_METHODS,method information for all java classes
SYS,DBA_JAVA_NCOMPS,
SYS,DBA_JAVA_POLICY,java security Permissions for all users
SYS,DBA_JAVA_RESOLVERS,resolver of java class owned by user
SYS,DBA_JAVA_THROWS,list of exceptions thrown from methods of all java classes
SYS,DBA_JOBS,All jobs in the database
SYS,DBA_JOBS_RUNNING,"All jobs in the database which are currently running, join v$lock and job$"
SYS,DBA_JOINGROUPS,Join groups in the database
SYS,DBA_JOIN_IND_COLUMNS,Join Index columns comprising the join conditions
SYS,DBA_JSON_COLSTORAGE_STATS,
SYS,DBA_JSON_COLUMNS,Comments on all JSON columns
SYS,DBA_JSON_DATAGUIDE_FIELDS,
SYS,DBA_JSON_DATAGUIDES,
SYS,DBA_JSON_TABLE_COLS_COUNT,
SYS,DBA_JSON_VIEW_COLS_COUNT,
SYS,DBA_KEEPSIZES,
SYS,DBA_KGLLOCK,
SYS,DBA_LIBRARIES,Description of all libraries in the database
SYS,DBA_LMT_FREE_SPACE,Free extents in all locally managed tablespaces
SYS,DBA_LMT_USED_EXTENTS,All extents in the locally managed tablespaces
SYS,DBA_LOB_PARTITIONS,
SYS,DBA_LOBS,Description of LOBs contained in all tables
SYS,DBA_LOB_SUBPARTITIONS,
SYS,DBA_LOB_TEMPLATES,
SYS,DBA_LOCK,
SYS,DBA_LOCKDOWN_PROFILES,Describes all the rules of all the lockdown profiles
SYS,DBA_LOCK_INTERNAL,
SYS,DBA_LOG_GROUP_COLUMNS,Information about columns in log group definitions
SYS,DBA_LOG_GROUPS,Log group definitions on all tables
SYS,DBA_LOGMNR_DICTIONARY_BUILDLOG,All successful Logminer Dictionary Builds available for GoldenGate Register Extract
SYS,DBA_LOGMNR_LOG,
SYS,DBA_LOGMNR_PROFILE_PLSQL_STATS,
SYS,DBA_LOGMNR_PROFILE_TABLE_STATS,
SYS,DBA_LOGMNR_PURGED_LOG,
SYS,DBA_LOGMNR_SESSION,
SYS,DBA_LOGSTDBY_EDS_SUPPORTED,List of all tables that could have EDS-based replication for Logical Standby
SYS,DBA_LOGSTDBY_EDS_TABLES,List of all tables that have EDS-based replication for Logical Standby
SYS,DBA_LOGSTDBY_EVENTS,Information on why logical standby events
SYS,DBA_LOGSTDBY_HISTORY,"Information on processed, active, and pending log streams"
SYS,DBA_LOGSTDBY_LOG,List the information about received logs from the primary
SYS,DBA_LOGSTDBY_NOT_UNIQUE,List of all the tables with out primary or unique key not null constraints
SYS,DBA_LOGSTDBY_PARAMETERS,Miscellaneous options and settings for Logical Standby
SYS,DBA_LOGSTDBY_PLSQL_MAP,PLSQL mapping from user invokable procedure to supp-log pragma-ed procedure
SYS,DBA_LOGSTDBY_PLSQL_SUPPORT,PLSQL packages registered with logical standby
SYS,DBA_LOGSTDBY_PROGRESS,List the SCN values describing read and apply progress
SYS,DBA_LOGSTDBY_SKIP,List the skip settings choosen
SYS,DBA_LOGSTDBY_SKIP_TRANSACTION,List the transactions to be skipped
SYS,DBA_LOGSTDBY_SUPPORT_MODE,List of Logical Standby support mode for tables
SYS,DBA_LOGSTDBY_UNSUPPORTED,List of all the columns that are not supported by Logical Standby
SYS,DBA_LOGSTDBY_UNSUPPORTED_TABLE,List of all the data tables that are not supported by Logical Standby
SYS,DBA_MEASURE_FOLDER_CONTENTS,OLAP Measure Folder Contents in the database
SYS,DBA_MEASURE_FOLDERS,OLAP Measure Folders in the database
SYS,DBA_MEASURE_FOLDER_SUBFOLDERS,OLAP Measure Folders contained within the database OLAP Measure Folders
SYS,DBA_METADATA_PROPERTIES,OLAP Metadata Properties in the database
SYS,DBA_METHOD_PARAMS,Description of method parameters of all types in the database
SYS,DBA_METHOD_RESULTS,Description of method results of all types in the database
SYS,DBA_MINING_MODEL_ATTRIBUTES,Description of all the model attributes in the database
SYS,DBA_MINING_MODEL_PARTITIONS,Description of all the partitions accessible to the system
SYS,DBA_MINING_MODELS,Description of all the models in the database
SYS,DBA_MINING_MODEL_SETTINGS,Description of all the model settings in the database
SYS,DBA_MINING_MODEL_TABLES,Description of all the mining model tables in the system
SYS,DBA_MINING_MODEL_VIEWS,Description of all the model views in the database
SYS,DBA_MINING_MODEL_XFORMS,User-specified transformations embedded in all models accessible to the user
SYS,DBA_MVIEW_AGGREGATES,Description of the materialized view aggregates accessible to dba
SYS,DBA_MVIEW_ANALYSIS,Description of the materialized views accessible to dba
SYS,DBA_MVIEW_COMMENTS,Comments on all materialized views in the database
SYS,DBA_MVIEW_DETAIL_PARTITION,Freshness information of all PCT materialized views in the database
SYS,DBA_MVIEW_DETAIL_RELATIONS,Description of the materialized view detail tables accessible to dba
SYS,DBA_MVIEW_DETAIL_SUBPARTITION,Freshness information of all PCT materialized views in the database
SYS,DBA_MVIEW_JOINS,"Description of a join between two columns in the
WHERE clause of a materialized view accessible to dba"
SYS,DBA_MVIEW_KEYS,"Description of the columns that appear in the GROUP BY
list of a materialized view accessible to dba"
SYS,DBA_MVIEW_LOG_FILTER_COLS,All filter columns (excluding PK cols) being logged in the materialized view logs
SYS,DBA_MVIEW_LOGS,All materialized view logs in the database
SYS,DBA_MVIEW_REFRESH_TIMES,All fast refreshable materialized views and their last refresh times for each master table
SYS,DBA_MVIEWS,All materialized views in the database
SYS,DBA_MVREF_CHANGE_STATS,
SYS,DBA_MVREF_RUN_STATS,
SYS,DBA_MVREF_STATS,
SYS,DBA_MVREF_STATS_PARAMS,
SYS,DBA_MVREF_STATS_SYS_DEFAULTS,
SYS,DBA_MVREF_STMT_STATS,
SYS,DBA_NESTED_TABLE_COLS,Columns of nested tables
SYS,DBA_NESTED_TABLES,Description of nested tables contained in all tables
SYS,DBA_NETWORK_ACL_PRIVILEGES,Privileges defined in network access control lists
SYS,DBA_NETWORK_ACLS,Access control lists assigned to restrict access to network hosts through PL/SQL network utility packages
SYS,DBA_OBJ_AUDIT_OPTS,Auditing options for all tables and views with atleast one option set
SYS,DBA_OBJ_COLATTRS,Description of object columns and attributes contained in all tables in the database
SYS,DBA_OBJECTS,All objects in the database
SYS,DBA_OBJECTS_AE,All objects in the database
SYS,DBA_OBJECT_SIZE,"Sizes, in bytes, of various pl/sql objects"
SYS,DBA_OBJECT_TABLES,Description of all object tables in the database
SYS,DBA_OBJECT_USAGE,Record of index usage
SYS,_DBA_OGG_ALL_TABLES,
SYS,DBA_OGG_AUTO_CAPTURED_TABLES,All tables at the database that are enabled for Oracle GoldenGata Auto Capture
SYS,DBA_OLDIMAGE_COLUMNS,Gives all object tables and columns in old (8.0) image format
SYS,DBA_OPANCILLARY,All ancillary operators
SYS,DBA_OPARGUMENTS,All operator arguments
SYS,DBA_OPBINDINGS,All operator binding functiosn or methods
SYS,DBA_OPERATOR_COMMENTS,Comments for user-defined operators
SYS,DBA_OPERATORS,All operators
SYS,DBA_OPTSTAT_OPERATIONS,History of statistics operations performed
SYS,DBA_OPTSTAT_OPERATION_TASKS,Tasks that are performed as part of statistics operations
SYS,DBA_OUTLINE_HINTS,Hints stored in outlines
SYS,DBA_OUTLINES,Stored outlines
SYS,DBA_OUTSTANDING_ALERTS,Description of all outstanding alerts
SYS,DBA_PARALLEL_EXECUTE_CHUNKS,
SYS,DBA_PARALLEL_EXECUTE_TASKS,
SYS,DBA_PART_COL_STATISTICS,
SYS,DBA_PART_HISTOGRAMS,
SYS,DBA_PARTIAL_DROP_TABS,All tables with partially dropped columns in the database
SYS,DBA_PART_INDEXES,
SYS,DBA_PART_KEY_COLUMNS,
SYS,DBA_PART_KEY_COLUMNS_V$,
SYS,DBA_PART_LOBS,
SYS,DBA_PART_TABLES,
SYS,DBA_PDB_HISTORY,Describes lineage of the pluggable database to which it belongs
SYS,DBA_PDBS,Describes all pluggable databases in the consolidated database
SYS,DBA_PDB_SAVED_STATES,Shows all saved pluggable database states in the consolidated database
SYS,DBA_PDB_SNAPSHOTFILE,Describes all snapshotfile for a given pluggable database
SYS,DBA_PDB_SNAPSHOTS,Describes all snapshots for a given pluggable database
SYS,DBA_PENDING_CONV_TABLES,All tables which are not upgraded to the latest type version in the database
SYS,DBA_PENDING_TRANSACTIONS,information about unresolved global transactions
SYS,DBA_PLSQL_COLL_TYPES,Description of all named collection types in the database
SYS,DBA_PLSQL_OBJECT_SETTINGS,Compiler settings of all objects in the database
SYS,DBA_PLSQL_TYPE_ATTRS,Description of attributes of all plsql types in the database
SYS,DBA_PLSQL_TYPES,Description of all types in the database
SYS,DBA_POLICIES,All row level security policies in the database
SYS,DBA_POLICY_ATTRIBUTES,Attribute associations of all context sensitive and shared context sensitive policies in the database
SYS,DBA_POLICY_CONTEXTS,"All policy driving context defined for any synonym, table, or view in the database"
SYS,DBA_POLICY_GROUPS,"All policy groups defined for any synonym, table, view in the database"
SYS,DBA_PRIVATE_TEMP_TABLES,Description of the Private Temp Table accessible to the DBA
SYS,DBA_PRIV_AUDIT_OPTS,Describes current system privileges being audited across the system and by user
SYS,DBA_PRIV_CAPTURES,
SYS,DBA_PROCEDURES,Description of the dba functions/procedures/packages/types/triggers
SYS,DBA_PROFILES,Display all profiles and their limits
SYS,DBA_PROPAGATION,Streams propagation in the database
SYS,DBA_PROXIES,Information about all proxy connections
SYS,DBA_QUEUE_EVENT_STREAMS,All database queue Event Sreams
SYS,DBA_QUEUE_PUBLISHERS,
SYS,DBA_QUEUES,All database queues
SYS,_DBA_QUEUE_SCHEDULES,
SYS,DBA_QUEUE_SCHEDULES,
SYS,_DBA_QUEUE_SCHEDULES_COMPAT,
SYS,DBA_QUEUE_SHARDS,All database queue Shards
SYS,_DBA_QUEUE_STATS1,
SYS,DBA_QUEUE_SUBSCRIBERS,queue subscribers in the database
SYS,DBA_QUEUE_TABLES,All queue tables created in the database
SYS,DBA_RAT_CAPTURE_SCHEMA_INFO,
SYS,DBA_RCHILD,All the children in any refresh group.  This view is not a join.
SYS,DBA_RECOVERABLE_SCRIPT,Details about recoverable operations
SYS,DBA_RECOVERABLE_SCRIPT_BLOCKS,Details about the recoverable script blocks
SYS,DBA_RECOVERABLE_SCRIPT_ERRORS,Details showing errors during script execution
SYS,DBA_RECOVERABLE_SCRIPT_HIST,Details about executed or purged recoverable operations
SYS,DBA_RECOVERABLE_SCRIPT_PARAMS,Details about the recoverable operation parameters
SYS,DBA_RECYCLEBIN,Description of the Recyclebin view accessible to the user
SYS,DBA_REDEFINITION_ERRORS,
SYS,DBA_REDEFINITION_OBJECTS,
SYS,DBA_REDEFINITION_STATUS,
SYS,DBA_REDO_DB,
SYS,DBA_REDO_LOG,
SYS,DBA_REFRESH,All the refresh groups
SYS,DBA_REFRESH_CHILDREN,All the objects in refresh groups
SYS,DBA_REFS,Description of REF columns contained in all tables
SYS,DBA_REGISTERED_ARCHIVED_LOG,Details about the registered log files
SYS,DBA_REGISTERED_MVIEWS,Remote materialized views of local tables
SYS,DBA_REGISTERED_SNAPSHOTS,Remote snapshots of local tables
SYS,DBA_REGISTRY,
SYS,DBA_REGISTRY_BACKPORTS,
SYS,DBA_REGISTRY_DATABASE,
SYS,DBA_REGISTRY_DEPENDENCIES,
SYS,DBA_REGISTRY_ERROR,
SYS,DBA_REGISTRY_HIERARCHY,
SYS,DBA_REGISTRY_HISTORY,
SYS,DBA_REGISTRY_LOG,
SYS,DBA_REGISTRY_PROGRESS,
SYS,DBA_REGISTRY_SCHEMAS,
SYS,DBA_REGISTRY_SQLPATCH,
SYS,DBA_REGISTRY_SQLPATCH_RU_INFO,
SYS,DBA_REPLAY_UPGRADE_ERRORS,Describes all error messages in Replay Upgrade
SYS,DBA_REPLAY_UPGRADE_STATEMENTS,Describes all statements for Replay Upgrade
SYS,DBA_REPL_DBNAME_MAPPING,Details about the database name mapping
SYS,DBA_REPLICATION_PROCESS_EVENTS,Dictionary table for the replication processes events
SYS,DBA_RESOURCE_INCARNATIONS,Resource incarnations that are running or eligible for HA status notification
SYS,DBA_RESUMABLE,Resumable session information in the system
SYS,DBA_REWRITE_EQUIVALENCES,Description of rewrite equivalence accessible to DBA
SYS,DBA_RGROUP,All refresh groups.  This view is not a join.
SYS,DBA_ROLE_PRIVS,Roles granted to users and roles
SYS,DBA_ROLES,All Roles which exist in the database
SYS,DBA_ROLLBACK_SEGS,Description of rollback segments
SYS,DBA_ROLLING_DATABASES,List of all databases eligible for configuration with rolling upgrade
SYS,DBA_ROLLING_EVENTS,List of all events reported from DBMS_ROLLING PL/SQL package
SYS,DBA_ROLLING_PARAMETERS,List of parameters to configure rolling upgrade
SYS,DBA_ROLLING_PLAN,List of instructions which constitutes the upgrade plan
SYS,DBA_ROLLING_STATISTICS,List of rolling upgrade statistics
SYS,DBA_ROLLING_STATUS,Overall status of the rolling upgrade
SYS,DBA_ROLLING_SUPPORT_MODE,List of all tables and their support_mode during DBMS_ROLLING upgrade
SYS,DBA_ROLLING_UNSUPPORTED,List of all the columns that are not supported by DBMS_ROLLING upgrades
SYS,DBA_RSRC_CAPABILITY,"settings for database resources that are capable of being managed by the
Resource Manager"
SYS,DBA_RSRC_CATEGORIES,All resource consumer group categories
SYS,DBA_RSRC_CONSUMER_GROUP_PRIVS,Switch privileges for consumer groups
SYS,DBA_RSRC_CONSUMER_GROUPS,all the resource consumer groups
SYS,DBA_RSRC_GROUP_MAPPINGS,all the consumer group mappings
SYS,DBA_RSRC_INSTANCE_CAPABILITY,"per-instance settings for database resources that are capable of being
managed by the Resource Manager"
SYS,DBA_RSRC_IO_CALIBRATE,Results of the most recent I/O calibration
SYS,DBA_RSRC_MANAGER_SYSTEM_PRIVS,system privileges for the resource manager
SYS,DBA_RSRC_MAPPING_PRIORITY,the consumer group mapping attribute priorities
SYS,DBA_RSRC_PLAN_DIRECTIVES,all the resource plan directives
SYS,DBA_RSRC_PLANS,All the resource plans
SYS,DBA_RSRC_STORAGE_POOL_MAPPING,resource manager rules for mapping files to storage pools
SYS,DBA_RULES,Rules in the databse
SYS,DBA_RULE_SET_RULES,Rules in all rule sets in the database
SYS,DBA_RULE_SETS,Rule sets in the database
SYS,DBA_RULESETS,Rulesets in the database: maintained for backward compatibility
SYS,_DBA_RULES1,
SYS,DBA_SCHEDULER_CHAIN_RULES,All rules from scheduler chains in the database
SYS,DBA_SCHEDULER_CHAINS,All scheduler chains in the database
SYS,DBA_SCHEDULER_CHAIN_STEPS,All steps of scheduler chains in the database
SYS,DBA_SCHEDULER_CREDENTIALS,All scheduler credentials in the database
SYS,DBA_SCHEDULER_DB_DESTS,All destination objects in the database pointing to remote databases
SYS,DBA_SCHEDULER_DESTS,All possible destination objects for jobs in the database
SYS,DBA_SCHEDULER_EXTERNAL_DESTS,All destination objects in the database pointing to remote agents
SYS,DBA_SCHEDULER_FILE_WATCHERS,All scheduler file watch requests in the database
SYS,DBA_SCHEDULER_GLOBAL_ATTRIBUTE,All scheduler global attributes
SYS,DBA_SCHEDULER_GROUP_MEMBERS,Members of all scheduler object groups in the database
SYS,DBA_SCHEDULER_GROUPS,All scheduler object groups in the database
SYS,DBA_SCHEDULER_INCOMPAT_MEMBER,All incompatibility resource objects members in the database
SYS,DBA_SCHEDULER_INCOMPATS,All scheduler incompatibility resource objects in the database
SYS,DBA_SCHEDULER_JOB_ARGS,All arguments with set values of all scheduler jobs in the database
SYS,DBA_SCHEDULER_JOB_CLASSES,All scheduler classes in the database
SYS,DBA_SCHEDULER_JOB_DESTS,State of all jobs at each of their destinations
SYS,DBA_SCHEDULER_JOB_LOG,Logged information for all scheduler jobs
SYS,DBA_SCHEDULER_JOB_ROLES,All scheduler jobs in the database by database role
SYS,DBA_SCHEDULER_JOB_RUN_DETAILS,The details of a job run
SYS,DBA_SCHEDULER_JOBS,All scheduler jobs in the database
SYS,DBA_SCHEDULER_NOTIFICATIONS,All job e-mail notifications in the database
SYS,DBA_SCHEDULER_PROGRAM_ARGS,All arguments of all scheduler programs in the database
SYS,DBA_SCHEDULER_PROGRAMS,All scheduler programs in the database
SYS,DBA_SCHEDULER_REMOTE_DATABASES,List of registered remote databases for jobs
SYS,DBA_SCHEDULER_REMOTE_JOBSTATE,Remote state of all jobs originating from this database
SYS,DBA_SCHEDULER_RESOURCES,All scheduler resource objects in the database
SYS,DBA_SCHEDULER_RSC_CONSTRAINTS,All scheduler resource constraint members in the database
SYS,DBA_SCHEDULER_RUNNING_CHAINS,All steps of all running chains in the database
SYS,DBA_SCHEDULER_RUNNING_JOBS,
SYS,DBA_SCHEDULER_SCHEDULES,All schedules in the database
SYS,DBA_SCHEDULER_WINDOW_DETAILS,The details of a window
SYS,DBA_SCHEDULER_WINDOW_GROUPS,All scheduler window groups in the database
SYS,DBA_SCHEDULER_WINDOW_LOG,Logged information for all scheduler windows
SYS,DBA_SCHEDULER_WINDOWS,All scheduler windows in the database
SYS,DBA_SCHEDULER_WINGROUP_MEMBERS,Members of all scheduler window groups in the database
SYS,DBA_SECONDARY_OBJECTS,All secondary objects for domain indexes
SYS,DBA_SEC_RELEVANT_COLS,Security Relevant columns of all VPD policies in the database
SYS,DBA_SECUREFILE_LOG_INSTANCES,
SYS,DBA_SECUREFILE_LOG_PARTITIONS,
SYS,DBA_SECUREFILE_LOGS,
SYS,DBA_SECUREFILE_LOG_TABLES,
SYS,DBA_SEGMENTS,Storage allocated for all database segments
SYS,DBA_SEGMENTS_OLD,Storage allocated for all database segments
SYS,DBA_SENSITIVE_COLUMN_TYPES,All Sensitive Column Types in the database
SYS,DBA_SENSITIVE_DATA,All sensitive data in the database identified using TSDP
SYS,DBA_SENSITIVE_DATA_TBL,
SYS,DBA_SEQUENCES,Description of all SEQUENCEs in the database
SYS,DBA_SERVER_REGISTRY,
SYS,DBA_SERVICES,
SYS,DBA_SNAPSHOT_LOGS,All snapshot logs in the database
SYS,DBA_SNAPSHOTS,All snapshots in the database
SYS,DBA_SOURCE,Source of all stored objects in the database
SYS,DBA_SOURCE_AE,Source of all stored objects in the database
SYS,DBA_SQLJ_TYPE_ATTRS,Description of attributes of all types in the database
SYS,DBA_SQLJ_TYPE_METHODS,Description of methods of all types in the database
SYS,DBA_SQLJ_TYPES,Description of all types in the database
SYS,DBA_SQL_MANAGEMENT_CONFIG,
SYS,DBA_SQL_MONITOR_USAGE,
SYS,DBA_SQL_PATCHES,set of sql patches
SYS,DBA_SQL_PLAN_BASELINES,set of plan baselines
SYS,DBA_SQL_PLAN_DIRECTIVES,Set of sql plan directives
SYS,DBA_SQL_PLAN_DIR_OBJECTS,Set of objects in sql plan directive
SYS,DBA_SQL_PROFILES,set of sql profiles
SYS,DBA_SQL_QUARANTINE,
SYS,DBA_SQLSET,
SYS,DBA_SQLSET_BINDS,
SYS,DBA_SQLSET_PLANS,
SYS,DBA_SQLSET_REFERENCES,
SYS,DBA_SQLSET_STATEMENTS,
SYS,DBA_SQL_TRANSLATION_PROFILES,Describes all SQL translation profiles in the database
SYS,DBA_SQL_TRANSLATIONS,Describes all SQL translations in the database
SYS,DBA_SQLTUNE_BINDS,
SYS,DBA_SQLTUNE_PLANS,
SYS,DBA_SQLTUNE_RATIONALE_PLAN,
SYS,DBA_SQLTUNE_STATISTICS,
SYS,DBA_SR_GRP_STATUS,
SYS,DBA_SR_GRP_STATUS_ALL,All synchronous refresh groups in the database
SYS,DBA_SR_OBJ,
SYS,DBA_SR_OBJ_ALL,All synchronous refresh objects in the database
SYS,DBA_SR_OBJ_STATUS,
SYS,DBA_SR_OBJ_STATUS_ALL,All synchronous refresh objects in the database
SYS,DBA_SR_PARTN_OPS,
SYS,DBA_SR_STLOG_EXCEPTIONS,
SYS,DBA_SR_STLOG_STATS,
SYS,DBA_SSCR_CAPTURE,Session state capture statistics
SYS,DBA_SSCR_RESTORE,Session state restore statistics
SYS,DBA_STATEMENTS,Statements in stored objects accessible to sys
SYS,DBA_STAT_EXTENSIONS,Optimizer statistics extensions
SYS,DBA_STMT_AUDIT_OPTS,Describes current system auditing options across the system and by user
SYS,DBA_STORED_SETTINGS,Parameter settings for all objects
SYS,_DBA_STREAMS_ACTIONS,DBA Streams Actions
SYS,DBA_STREAMS_ADD_COLUMN,Add column transformations
SYS,DBA_STREAMS_ADMINISTRATOR,Users granted the privileges to be a streams administrator
SYS,DBA_STREAMS_COLUMNS,Supportability info about streams columns
SYS,_DBA_STREAMS_COMPONENT,DBA Streams Component
SYS,_DBA_STREAMS_COMPONENT_EVENT,DBA Streams Component Event
SYS,_DBA_STREAMS_COMPONENT_LINK,DBA Streams Component Link
