OWNER,CONSTRAINT_NAME,CONSTRAINT_TYPE,TABLE_NAME,STATUS,VALIDATED,DEFERRABLE,DEFERRED,R_OWNER,R_CONSTRAINT_NAME,DELETE_RULE,BAD,INVALID,GENERATED,SEARCH_CONDITION_VC
SYS,SYS_C002954,C,WRR$_REPLAY_SQL_TEXT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SQL_ID"" IS NOT NULL"
SYS,WRR$_REPLAY_SQL_TEXT_PK,P,WRR$_REPLAY_SQL_TEXT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,WRR$_REPLAY_STATS_PK,P,WRR$_REPLAY_STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,WRR$_REPLAY_TRACKED_COMMITS_PK,P,WRR$_REPLAY_TRACKED_COMMITS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C002997,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEDULE_NAME"" IS NOT NULL"
SYS,SYS_C002998,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEDULE_CAP_ID"" IS NOT NULL"
SYS,SYS_C002999,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CAPTURE_ID"" IS NOT NULL"
SYS,SYS_C003000,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CAPTURE_DIR"" IS NOT NULL"
SYS,SYS_C003001,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OS_SUBDIR"" IS NOT NULL"
SYS,SYS_C003002,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""STOP_REPLAY"" IS NOT NULL"
SYS,SYS_C003003,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TAKE_BEGIN_SNAPSHOT"" IS NOT NULL"
SYS,SYS_C003004,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TAKE_END_SNAPSHOT"" IS NOT NULL"
SYS,SYS_C003005,C,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""QUERY_ONLY"" IS NOT NULL"
SYS,WRR$_SCHEDULE_CAPTURES_PK,P,WRR$_SCHEDULE_CAPTURES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C003007,C,WRR$_SCHEDULE_ORDERING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEDULE_NAME"" IS NOT NULL"
SYS,SYS_C003008,C,WRR$_SCHEDULE_ORDERING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SCHEDULE_CAP_ID"" IS NOT NULL"
SYS,SYS_C003009,C,WRR$_SCHEDULE_ORDERING,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""WAITFOR_CAP_ID"" IS NOT NULL"
SYS,SYS_C002963,C,WRR$_SEQUENCE_EXCEPTIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQUENCE_OWNER"" IS NOT NULL"
SYS,SYS_C002964,C,WRR$_SEQUENCE_EXCEPTIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQUENCE_NAME"" IS NOT NULL"
SYS,SYS_C002953,C,WRR$_USER_MAP,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CAPTURE_USER"" IS NOT NULL"
SYS,SYS_C002988,C,WRR$_WORKLOAD_ATTRIBUTES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CAPTURE_ID"" IS NOT NULL"
SYS,SYS_C002989,C,WRR$_WORKLOAD_ATTRIBUTES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REPLAY_ID"" IS NOT NULL"
SYS,WRR$_WORKLOAD_ATTRIBUTES_PK,P,WRR$_WORKLOAD_ATTRIBUTES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C003047,C,WRR$_WORKLOAD_EX_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""OBJECT_ID"" IS NOT NULL"
SYS,SYS_C003048,C,WRR$_WORKLOAD_EX_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""IGNORED_BY"" IS NOT NULL"
SYS,WRR$_WORKLOAD_EX_OBJECTS_PK,P,WRR$_WORKLOAD_EX_OBJECTS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C003013,C,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""GID"" IS NOT NULL"
SYS,SYS_C003014,C,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CONCURRENCY"" IS NOT NULL"
SYS,SYS_C003015,C,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NUM_FILES"" IS NOT NULL"
SYS,SYS_C003016,C,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NUM_CALLS"" IS NOT NULL"
SYS,SYS_C003017,C,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DB_TIME"" IS NOT NULL"
SYS,WRR$_WORKLOAD_GROUPS_PK,P,WRR$_WORKLOAD_GROUPS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C003044,C,WRR$_WORKLOAD_SESSIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""GID"" IS NOT NULL"
SYS,SYS_C003045,C,WRR$_WORKLOAD_SESSIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TIME"" IS NOT NULL"
SYS,SYS_C003046,C,WRR$_WORKLOAD_SESSIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VAL"" IS NOT NULL"
SYS,SYS_C005772,C,WRWC$_EXP_CONTROL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DBID"" IS NOT NULL"
SYS,WRWC$_EXP_CONTROL_PK,P,WRWC$_EXP_CONTROL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005786,C,WRW$_CLIENT_DELIVERY_SVC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SERVICE_NAME"" IS NOT NULL"
SYS,SYS_C005787,C,WRW$_CLIENT_DELIVERY_SVC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SERVICE_TYPE"" IS NOT NULL"
SYS,WRW$_CLIENT_DELIVERY_SVC_PK,P,WRW$_CLIENT_DELIVERY_SVC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005774,C,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLIENT_NAME"" IS NOT NULL"
SYS,SYS_C005775,C,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQ_NUM"" IS NOT NULL"
SYS,SYS_C005776,C,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MPK_NAME"" IS NOT NULL"
SYS,SYS_C005777,C,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MAILBOX"" IS NOT NULL"
SYS,SYS_C005778,C,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DBID"" IS NOT NULL"
SYS,WRW$_CLIENT_MAILPKG_PK,P,WRW$_CLIENT_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005791,C,WRW$_DOWNLOAD_STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""HUB_ACCOUNT"" IS NOT NULL"
SYS,WRW$_DOWNLOAD_STATS_PK,P,WRW$_DOWNLOAD_STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005780,C,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLIENT_NAME"" IS NOT NULL"
SYS,SYS_C005781,C,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SEQ_NUM"" IS NOT NULL"
SYS,SYS_C005782,C,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MPK_NAME"" IS NOT NULL"
SYS,SYS_C005783,C,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MAILBOX"" IS NOT NULL"
SYS,SYS_C005784,C,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DBID"" IS NOT NULL"
SYS,WRW$_SERVER_MAILPKG_PK,P,WRW$_SERVER_MAILPKG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005763,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CLIENT_NAME"" IS NOT NULL"
SYS,SYS_C005764,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""SRC_DBID"" IS NOT NULL"
SYS,SYS_C005765,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""WH_DBID"" IS NOT NULL"
SYS,SYS_C005766,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""QUEUE_MAILBOX"" IS NOT NULL"
SYS,SYS_C005767,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""UPLOAD_MAILBOX"" IS NOT NULL"
SYS,SYS_C005768,C,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REGISTRATION_STATE"" IS NOT NULL"
SYS,WRWS$_WAREHOUSE_REG_PK,P,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,WRWS$_WAREHOUSE_REG_U,U,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,WRWS$_WAREHOUSE_REG_U2,U,WRWS$_WAREHOUSE_REGISTRATION,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005789,C,WRW$_UPLOAD_STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""HUB_ACCOUNT"" IS NOT NULL"
SYS,WRW$_UPLOAD_STATS_PK,P,WRW$_UPLOAD_STATS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C005755,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NODE_ID"" IS NOT NULL"
SYS,SYS_C005756,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NODE_NAME"" IS NOT NULL"
SYS,SYS_C005757,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ROLE"" IS NOT NULL"
SYS,SYS_C005758,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""WAREHOUSE_NAME"" IS NOT NULL"
SYS,SYS_C005759,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""MAILBOX"" IS NOT NULL"
SYS,SYS_C005760,C,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""CONFIG_STATE"" IS NOT NULL"
SYS,WRW$_WAREHOUSE_CONFIG_PK,P,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,WRW$_WAREHOUSE_CONFIG_U,U,WRW$_WAREHOUSE_CONFIG,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ACE_FK1,R,XS$ACE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$ACL_PK,NO ACTION,,,USER NAME,
SYS,XS$ACE_PK,P,XS$ACE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ACE_PRIV_FK1,R,XS$ACE_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$ACE_PK,NO ACTION,,,USER NAME,
SYS,XS$ACE_PRIV_FK2,R,XS$ACE_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ACE_PRIV_UK,U,XS$ACE_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ACL_FK1,R,XS$ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ACL_FK2,R,XS$ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ACL_FK3,R,XS$ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ACL_PK,P,XS$ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ACL_PARAM_FK1,R,XS$ACL_PARAM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$POLICY_PARAM,NO ACTION,,,USER NAME,
SYS,XS$ACL_PARAM_FK2,R,XS$ACL_PARAM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$ACL_PK,NO ACTION,,,USER NAME,
SYS,XS$AGGR_PRIV_FK1,R,XS$AGGR_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$SC_PRIV_UK,NO ACTION,,,USER NAME,
SYS,XS$AGGR_PRIV_FK2,R,XS$AGGR_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$AGGR_PRIV_UK,U,XS$AGGR_PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ATTR_SEC_FK1,R,XS$ATTR_SEC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$DSEC_PK,NO ACTION,,,USER NAME,
SYS,XS$ATTR_SEC_FK2,R,XS$ATTR_SEC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ATTR_SEC_UK,U,XS$ATTR_SEC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C003565,C,XS$CACHE_ACTIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""TIME_VAL"" IS NOT NULL"
SYS,SYS_C003566,U,XS$CACHE_ACTIONS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
SYS,SYS_C003567,C,XS$CACHE_DELETE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DEL_DATE"" IS NOT NULL"
SYS,SYS_C00793,C,XSDB$SCHEMA_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""ACL_PATH"" IS NOT NULL"
SYS,SYS_C00794,P,XSDB$SCHEMA_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,
SYS,XS$DSEC_FK,R,XS$DSEC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$DSEC_PK,P,XS$DSEC,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$INSTSET_ACL_FK1,R,XS$INSTSET_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$INSTSET_RULE_PK,NO ACTION,,,USER NAME,
SYS,XS$INSTSET_ACL_FK2,R,XS$INSTSET_ACL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$INSTSET_INH_FK,R,XS$INSTSET_INH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$DSEC_INSTSET_UK,NO ACTION,,,USER NAME,
SYS,XS$INSTSET_INH_PK,P,XS$INSTSET_INH,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$INSTSET_INH_KEY_FK,R,XS$INSTSET_INH_KEY,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$INSTSET_INH_PK,NO ACTION,,,USER NAME,
SYS,XS$INSTSET_INH_KEY_UK,U,XS$INSTSET_INH_KEY,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$DSEC_INSTSET_FK,R,XS$INSTSET_LIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$DSEC_PK,NO ACTION,,,USER NAME,
SYS,XS$DSEC_INSTSET_UK,P,XS$INSTSET_LIST,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$INSTSET_RULE_FK,R,XS$INSTSET_RULE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$DSEC_INSTSET_UK,NO ACTION,,,USER NAME,
SYS,XS$INSTSET_RULE_PK,P,XS$INSTSET_RULE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$NSTMPL_FK1,R,XS$NSTMPL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$NSTMPL_PK,P,XS$NSTMPL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$NSTMP1_FK2,R,XS$NSTMPL,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$ACL_PK,NO ACTION,,,USER NAME,
SYS,XS$NSTMPL_ATTR_FK,R,XS$NSTMPL_ATTR,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$NSTMPL_PK,NO ACTION,,,USER NAME,
SYS,XS$OBJ_FK,R,XS$OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$TENANT_PK,NO ACTION,,,USER NAME,
SYS,XS$OBJ_PK,P,XS$OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$OBJ_UK,U,XS$OBJ,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C00788,C,XS$PARAMETERS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""NAME"" IS NOT NULL"
SYS,SYS_C00789,C,XS$PARAMETERS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""VALUE"" IS NOT NULL"
SYS,SYS_C00790,C,XS$PARAMETERS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""DESCRIPTION"" IS NOT NULL"
SYS,SYS_C00791,C,XS$PARAMETERS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""REGISTRATION_SEQUENCE"" IS NOT NULL"
SYS,SYS_C00792,C,XS$PARAMETERS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""FLAGS"" IS NOT NULL"
SYS,XS$POLICY_PARAM,P,XS$POLICY_PARAM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$POLICY_PARAM_FK1,R,XS$POLICY_PARAM,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$DSEC_PK,NO ACTION,,,USER NAME,
SYS,XS$PRIN_FK1,R,XS$PRIN,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$PRIN_PK,P,XS$PRIN,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$PRIV_FK1,R,XS$PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$PRIV_FK2,R,XS$PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$SECCLS_PK,NO ACTION,,,USER NAME,
SYS,XS$SC_PRIV_UK,U,XS$PRIV,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$PROXY_ROLE_FK1,R,XS$PROXY_ROLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$PROXY_ROLE_FK2,R,XS$PROXY_ROLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$PRIN_PK,NO ACTION,,,USER NAME,
SYS,XS$PROXY_ROLE_UK,U,XS$PROXY_ROLE,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ROLE_GRANT_FK1,R,XS$ROLE_GRANT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$PRIN_PK,NO ACTION,,,USER NAME,
SYS,XS$ROLE_GRANT_FK2,R,XS$ROLE_GRANT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$PRIN_PK,NO ACTION,,,USER NAME,
SYS,XS$ROLE_GRANT_UK,U,XS$ROLE_GRANT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ROLESET_FK,R,XS$ROLESET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ROLESET_PK,P,XS$ROLESET,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$ROLESET_ROLES_FK1,R,XS$ROLESET_ROLES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$ROLESET_PK,NO ACTION,,,USER NAME,
SYS,XS$ROLESET_ROLES_FK2,R,XS$ROLESET_ROLES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$ROLESET_ROLES_UK,U,XS$ROLESET_ROLES,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$SECCLS_FK1,R,XS$SECCLS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$SECCLS_PK,P,XS$SECCLS,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$SECCLS_H_FK1,R,XS$SECCLS_H,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$SECCLS_PK,NO ACTION,,,USER NAME,
SYS,XS$SECCLS_H_FK2,R,XS$SECCLS_H,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,SYS,XS$OBJ_PK,NO ACTION,,,USER NAME,
SYS,XS$SECCLS_H_UK,U,XS$SECCLS_H,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,XS$TENANT_PK,P,XS$TENANT,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,USER NAME,
SYS,SYS_C001313,C,XSTREAM$_DDL_CONFLICT_HANDLER,ENABLED,VALIDATED,NOT DEFERRABLE,IMMEDIATE,,,,,,GENERATED NAME,"""APPLY_NAME"" IS NOT NULL"
