OWNER,TABLE_NAME,CONSTRAINT_NAME,POSITION,COLUMN_NAME
SYSTEM,ADM_AUTORIZA,AUTO_PK,1,AUTO_ID
SYSTEM,ADM_DETAUTOR,DTAU_PK,1,DTAU_ID
SYSTEM,AFJ_ACTICENT,ACCE_PK,1,ACCE_ID
SYSTEM,AFJ_AFDETMOV,AFDM_PK,1,AFDM_ID
SYSTEM,AFJ_AFGRUPOS,AFGR_PK,1,AFJGRUPO
SYSTEM,AFJ_AFREQUIS,AFRQ_PK,1,NUMERO
SYSTEM,AFJ_AFREQUIS,AFRQ_PK,2,ENTRSALE
SYSTEM,AFJ_AFTIPBOD,AFTB_PK,1,AFTB_ID
SYSTEM,AFJ_AMORTIZA,AMRT_PK,1,AMRT_ID
SYSTEM,AFJ_BIOLOGICO,ACBI_PK,1,CODIGO
SYSTEM,AFJ_CLASACTI,CAFJ_PK,1,CLASE
SYSTEM,AFJ_CLASACTI,CAFJ_PK,2,CMPN_COMPANIA
SYSTEM,AFJ_DEPRECIA,DPRC_PK,1,DPRC_ID
SYSTEM,AFJ_DETALLE,DAC1_PK,1,DAC1_ID
SYSTEM,AFJ_ESTADO,EACT_PK,1,ESTADO
SYSTEM,AFJ_GRUPACTI,GAFJ_PK,1,CODIGRUP
SYSTEM,AFJ_GRUPACTI,GAFJ_PK,2,CAFJ_CLASE
SYSTEM,AFJ_GRUPACTI,GAFJ_PK,3,CAFJ_COMPANIA
SYSTEM,AFJ_LEASING,LEAS_PK,1,NUMERO
SYSTEM,AFJ_MEMORAND,MEMO_PK,1,MEMO_ID
SYSTEM,AFJ_TIPOTRAN,TRS_PK,1,TIPO
SYSTEM,ALM_BODEGAS,BDGA_PK,1,CODIBODE
SYSTEM,ALM_BODEGAS,BDGA_PK,2,OFCN_COMPANIA
SYSTEM,ALM_BODEGAS,BDGA_PK,3,OFCN_OFICINA
SYSTEM,ALM_CAMBPRES,CPRE_PK,1,OFCN_COMPANIA
SYSTEM,ALM_CAMBPRES,CPRE_PK,2,OFCN_OFICINA
SYSTEM,ALM_CAMBPRES,CPRE_PK,3,NUMERO
SYSTEM,ALM_CATEARTI,ARCT_PK,1,ARCT_ID
SYSTEM,ALM_CLASINVE,CINV_PK,1,CMPN_COMPANIA
SYSTEM,ALM_CLASINVE,CINV_PK,2,CLASE
SYSTEM,ALM_CODIBARR,CDBR_PK,1,CODIBARR
SYSTEM,ALM_COMPONENTE,COMP_PK,1,COMP_ID
SYSTEM,ALM_CONVERSI,CONV_PK,1,CONV_ID
SYSTEM,ALM_DECAMPRES,DCAM_PK,1,DCAM_ID
SYSTEM,ALM_DEFICOST,ARDC_PK,1,ARDC_ID
SYSTEM,ALM_DESPACHOS,DSPO_PK,1,NUMERO
SYSTEM,ALM_DETABASC,DTBA_PK,1,DTBA_ID
SYSTEM,ALM_DETADESP,DTPS_PK,1,DTPS_ID
SYSTEM,ALM_DETALOTE,DTLT_PK,1,DTLT_ID
SYSTEM,ALM_DETAMOVI,DTMV_PK,1,DTMV_ID
SYSTEM,ALM_DETAPLAN,DTPL_PK_1,1,DTPL_ID
SYSTEM,ALM_DETAPROY,DPRO_PK,1,DPRO_ID
SYSTEM,ALM_DETAREQU,DREQ_PK,1,DREQ_ID
SYSTEM,ALM_DETARTLL,DATLL_PK,1,DATLL_ID
SYSTEM,ALM_DETATOFI,ADTF_PK,1,ADTF_ID
SYSTEM,ALM_DTEGUIRM,DTGR_PK,1,DTGR_ID
SYSTEM,ALM_ENTRASALI,ENSA_PK,1,OFCN_COMPANIA
SYSTEM,ALM_ENTRASALI,ENSA_PK,2,OFCN_OFICINA
SYSTEM,ALM_ENTRASALI,ENSA_PK,3,TPDC_TIPODOCU
SYSTEM,ALM_ENTRASALI,ENSA_PK,4,NUMERO
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,1,LNEA_CODLINEA
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,2,LNEA_COMPANIA
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,3,ARTL_COMPANIA
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,4,ARTL_CLASE
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,5,ARTL_CODIGRUP
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,6,ARTL_ARTICULO
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,7,PROV_COMPANIA
SYSTEM,ALM_ESPECIFICAC,EPCF_PK,8,PROV_CEDURUC
SYSTEM,ALM_ESPECTALL,SPTL_PK,1,SPTL_ID
SYSTEM,ALM_ETIQUETA,ETQT_PK,1,CODIGO
SYSTEM,ALM_FAVORITO,ARFR_PK,1,ARFR_ID
SYSTEM,ALM_GRUPARTI,GRAR_PK,1,CINV_COMPANIA
SYSTEM,ALM_GRUPARTI,GRAR_PK,2,CINV_CLASE
SYSTEM,ALM_GRUPARTI,GRAR_PK,3,CODIGRUP
SYSTEM,ALM_GUIAREMI,GURM_PK,1,OFCN_COMPANIA
SYSTEM,ALM_GUIAREMI,GURM_PK,2,OFCN_OFICINA
SYSTEM,ALM_GUIAREMI,GURM_PK,3,SERIE
SYSTEM,ALM_GUIAREMI,GURM_PK,4,NUMEGUIA
SYSTEM,ALM_HISTARTI,HSAR_PK,1,HSAR_ID
SYSTEM,ALM_HISTEXIS,HTEX_PK,1,FECHA
SYSTEM,ALM_IMPUESTO,IMTO_PK,1,TPIM_TIPOIMPU
SYSTEM,ALM_IMPUESTO,IMTO_PK,2,ARTL_COMPANIA
SYSTEM,ALM_IMPUESTO,IMTO_PK,3,ARTL_ARTICULO
SYSTEM,ALM_IMPUESTO,IMTO_PK,4,ARTL_CLASE
SYSTEM,ALM_IMPUESTO,IMTO_PK,5,ARTL_CODIGRUP
SYSTEM,ALM_IMPUESTO,IMTO_PK,6,TASA
SYSTEM,ALM_LINEAS,LNEA_PK,1,CODLINEA
SYSTEM,ALM_LINEAS,LNEA_PK,2,CMPN_COMPANIA
SYSTEM,ALM_LINECOMP,LICP_PK,1,CODIGO
SYSTEM,ALM_LOTE,LOTE_PK,1,CMPN_COMPANIA
SYSTEM,ALM_LOTE,LOTE_PK,2,NUMELOTE
SYSTEM,ALM_LOTE,LOTE_PK,3,ALCANCE
SYSTEM,ALM_PARACOMP,PACO_PK,1,PACO_ID
SYSTEM,ALM_PLANIMPR,PLIM_PK,1,CODIGO
SYSTEM,ALM_PRESARTI,PRAR_PK,1,PRAR_ID
SYSTEM,ALM_PROYPROD,PRPD_PK,1,PRPD_ID
SYSTEM,ALM_REQUERIM,REQU_PK,1,NUMERO
SYSTEM,ALM_REQUERIM,REQU_PK,2,OFCN_COMPANIA
SYSTEM,ALM_REQUERIM,REQU_PK,3,OFCN_OFICINA
SYSTEM,ALM_REQUERIM,REQU_PK,4,TPDC_TIPODOCU
SYSTEM,ALM_ROTACION,ROTA_PK,1,TIPO
SYSTEM,ALM_SECCFISC,SECC_PK,1,BDGA_COMPANIA
SYSTEM,ALM_SECCFISC,SECC_PK,2,BDGA_OFICINA
SYSTEM,ALM_SECCFISC,SECC_PK,3,BDGA_CODIBODE
SYSTEM,ALM_SECCFISC,SECC_PK,4,CODISECC
SYSTEM,ALM_SUBGARTI,SGRP_PK,1,GRAR_COMPANIA
SYSTEM,ALM_SUBGARTI,SGRP_PK,2,GRAR_CLASE
SYSTEM,ALM_SUBGARTI,SGRP_PK,3,GRAR_CODIGRUP
SYSTEM,ALM_SUBGARTI,SGRP_PK,4,SUBGUPO
SYSTEM,ALM_TALLAS,TLLA_PK,1,ID_TLLA
SYSTEM,ALM_TEMPROTA,TERT_PK,1,TERT_ID
SYSTEM,ALM_TIPOMEDI,TPMD_PK,1,TIPOMEDI
SYSTEM,ALM_TMPDETALOTE,TDLT_PK,1,TDLT_ID
SYSTEM,ALM_TMPDETAMOVI,DXML_PK,1,DXML_ID
SYSTEM,ALM_TOMAFISC,ATFS_PK,1,OFCN_COMPANIA
SYSTEM,ALM_TOMAFISC,ATFS_PK,2,OFCN_OFICINA
SYSTEM,ALM_TOMAFISC,ATFS_PK,3,NUMERO
SYSTEM,ALM_TOMAFISC,ATFS_PK,4,TPDC_TIPODOCU
SYSTEM,ALM_TRANPROC,TRPR_PK,1,TRPR_ID
SYSTEM,ALM_UBICACION,UBCN_PK,1,UBCN_ID
SYSTEM,ALM_UNIDARTI,UNAR_PK,1,UNAR_ID
SYSTEM,ALM_UNIDMEDI,UMED_PK,1,UNIDMEDI
SYSTEM,ALM_VRFCEXIS,VEXI_PK,1,VEXI_ID
SYSTEM,AQ$_INTERNET_AGENTS,SYS_C002815,1,AGENT_NAME
SYSTEM,AQ$_QUEUES,AQ$_QUEUES_PRIMARY,1,OID
SYSTEM,AQ$_QUEUE_TABLES,AQ$_QUEUE_TABLES_PRIMARY,1,OBJNO
SYSTEM,AQ$_SCHEDULES,AQ$_SCHEDULES_PRIMARY,1,OID
SYSTEM,AQ$_SCHEDULES,AQ$_SCHEDULES_PRIMARY,2,DESTINATION
SYSTEM,AUX_FCARGABAN,AUXC_PK,1,AUXC_ID
SYSTEM,BAN_ARCHIVOS,BNAR_PK,1,BNAR_ID
SYSTEM,BAN_CTABANCARIA,CBAN_PK,1,CTAS_COMPANIA
SYSTEM,BAN_CTABANCARIA,CBAN_PK,2,CTAS_CATALOGO
SYSTEM,BAN_CTABANCARIA,CBAN_PK,3,CTAS_CODIGO
SYSTEM,BAN_DEPOPROT,DPPR_PK,1,DPPR_ID
SYSTEM,BAN_DEPOTRAN,DTRA_PK,1,DTRA_ID
SYSTEM,BAN_HISTCONC,HCNC_PK,1,HCNC_ID
SYSTEM,BAN_HISTTRAN,HCBN_PK,1,HCBN_ID
SYSTEM,BAN_MOTIPROT,MTPR_PK,1,MOTIPRO
SYSTEM,BAN_MOVIBANC,MVBC_PK,1,MVBC_ID
SYSTEM,BAN_REGIDEBI,BRDB_PK,1,BRDB_ID
SYSTEM,BAN_REPOBANC,RPBC_PK,1,RPBC_ID
SYSTEM,BAN_TEMPCONC,TMCN_PK,1,TMCN_ID
SYSTEM,BAN_TIPOARCH,BNTA_PK,1,TIPO
SYSTEM,BAN_TRANSBANCA,TBAN_PK,1,CBAN_COMPANIA
SYSTEM,BAN_TRANSBANCA,TBAN_PK,2,CBAN_CATALOGO
SYSTEM,BAN_TRANSBANCA,TBAN_PK,3,CBAN_CODIGO
SYSTEM,BAN_TRANSBANCA,TBAN_PK,4,TPDC_TIPODOCU
SYSTEM,BAN_TRANSBANCA,TBAN_PK,5,NUMERO
SYSTEM,CAJ_CHEQUES,CHQE_PK,1,CHQE_ID
SYSTEM,CAJ_DENOMINA,DENO_PK,1,MONE_MONEDA
SYSTEM,CAJ_DENOMINA,DENO_PK,2,DENOMINA
SYSTEM,CAJ_DENOMINA,DENO_PK,3,TIPOMONE
SYSTEM,CAJ_EFECTIVO,EFEC_PK,1,EFEC_ID
SYSTEM,CAJ_OTRSACRE,OACR_PK,1,OACR_ID
SYSTEM,CAJ_PRORROGA,PRGA_PK,1,FECHA
SYSTEM,CAJ_PRORROGA,PRGA_PK,2,CHQE_CHQE_ID
SYSTEM,CAJ_RESPCAJA,RCAJ_PK,1,CTAS_COMPANIA
SYSTEM,CAJ_RESPCAJA,RCAJ_PK,2,CTAS_CATALOGO
SYSTEM,CAJ_RESPCAJA,RCAJ_PK,3,CTAS_CODIGO
SYSTEM,CAJ_RESPCAJA,RCAJ_PK,4,USUA_IDUSUAR
SYSTEM,CAJ_SERIE,SERI_PK,1,SERI_ID
SYSTEM,CAJ_TRANSCAJA,TRCA_PK,1,OFCN_COMPANIA
SYSTEM,CAJ_TRANSCAJA,TRCA_PK,2,OFCN_OFICINA
SYSTEM,CAJ_TRANSCAJA,TRCA_PK,3,TPDC_TIPODOCU
SYSTEM,CAJ_TRANSCAJA,TRCA_PK,4,NUMETRAN
SYSTEM,CLI_ACCECTAS,CAS_PK,1,CCH_IDUSUADB
SYSTEM,CLI_ACCECTAS,CAS_PK,2,CLTE_COMPANIA
SYSTEM,CLI_ACCECTAS,CAS_PK,3,CLTE_IDCLIENTE
SYSTEM,CLI_ACTIVCLIEN,ACTI_PK,1,ACTI_ID
SYSTEM,CLI_AGRUPACN,AGRP_PK,1,AGRP_ID
SYSTEM,CLI_ARCHIVOS,ARCH_PK,1,CODIGO
SYSTEM,CLI_BALANCES,BAL_PK,1,BAL_ID
SYSTEM,CLI_CALIFICA,CLFC_PK,1,CLTE_COMPANIA
SYSTEM,CLI_CALIFICA,CLFC_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_CALIFICA,CLFC_PK,3,FECHA
SYSTEM,CLI_CATECLIE,CTCL_PK,1,CATEGORI
SYSTEM,CLI_CLASCLIE,CCLI_PK,1,CLASE
SYSTEM,CLI_CLASCLIE,CCLI_PK,2,CMPN_COMPANIA
SYSTEM,CLI_CLASSEC,CLSE_PK,1,CLSE_ID
SYSTEM,CLI_CODITARJ,COTA_PK,1,COTA_ID
SYSTEM,CLI_COMITCREDI,CCRE_PK,1,ROL
SYSTEM,CLI_COMITCREDI,CCRE_PK,2,USUA_IDUSUAR
SYSTEM,CLI_CONDUCTR,CDT_PK,1,CDT_ID
SYSTEM,CLI_CORPORATIVO,CPRT_PK,1,CLTE_COMPANIA
SYSTEM,CLI_CORPORATIVO,CPRT_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_CUENCERRA,CUCE_PK,1,CUCE_ID
SYSTEM,CLI_CUENTAS,CUEN_PK,1,CUENTA
SYSTEM,CLI_DEMATCOL,DMCO_PK,1,DMCO_ID
SYSTEM,CLI_DETAINGEGR,DEIE_PK,1,TIPOINEG
SYSTEM,CLI_DETALINE,DTLN_PK,1,DTLN_ID
SYSTEM,CLI_DETAVISITA,DTVS_PK,1,DTVS_ID
SYSTEM,CLI_DIAS,PK,1,COD_CLI
SYSTEM,CLI_DIASDESC,DIDE_PK,1,DIDE_ID
SYSTEM,CLI_DIRECCION,DRCC_PK,1,TIPODIRE
SYSTEM,CLI_DIRECCION,DRCC_PK,2,CLTE_COMPANIA
SYSTEM,CLI_DIRECCION,DRCC_PK,3,CLTE_IDCLIENTE
SYSTEM,CLI_DOCUCRED,DCRE_PK,1,DCRE_ID
SYSTEM,CLI_ESTACLIE,ESCL_PK,1,ESCL_ID
SYSTEM,CLI_ESTADSOLIC,ESOL_PK,1,ESTADO
SYSTEM,CLI_FAMILIAR,FAMI_PK,1,FAMI_ID
SYSTEM,CLI_FAMILRELAC,VFSO_PK,1,VFSO_ID
SYSTEM,CLI_GARANTE,GRTE_PK,1,CLTE_COMPANIA
SYSTEM,CLI_GARANTE,GRTE_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_GARANTE,GRTE_PK,3,SLTD_COMPANIA
SYSTEM,CLI_GARANTE,GRTE_PK,4,SLTD_OFICINA
SYSTEM,CLI_GARANTE,GRTE_PK,5,SLTD_NUMESOLI
SYSTEM,CLI_GARASOLI,GASO_PK,1,GASO_ID
SYSTEM,CLI_HISTCACL,HICL_PK,1,CTCL_CATEGORI
SYSTEM,CLI_HISTCACL,HICL_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_HISTCACL,HICL_PK,3,CLTE_COMPANIA
SYSTEM,CLI_HISTMSCT,HMSC_PK,1,HMSC_ID
SYSTEM,CLI_INGEGRMENS,IEME_PK,1,IEME_ID
SYSTEM,CLI_INTEGCOMIT,ICOM_PK,1,ICOM_ID
SYSTEM,CLI_INVESCENTR,ICEN_PK,1,ICEN_ID
SYSTEM,CLI_LINECRED,LNCR_PK,1,CLTE_COMPANIA
SYSTEM,CLI_LINECRED,LNCR_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_MASCOTA,MASC_PK,1,IDMASCOT
SYSTEM,CLI_NEGOCPROPI,NPRO_PK,1,NPRO_ID
SYSTEM,CLI_OTRACTRELA,OARE_PK,1,OARE_ID
SYSTEM,CLI_OTROACTIVO,OACT_PK,1,OACT_ID
SYSTEM,CLI_PARACONT,PRCN_PK,1,PRCN_ID
SYSTEM,CLI_PARACTCL,PACC_PK,1,PACC_ID
SYSTEM,CLI_PARAEXPO,CLPE_PK,1,CLPE_ID
SYSTEM,CLI_PASIVOS,PASI_PK,1,PASI_ID
SYSTEM,CLI_PASIVRELAC,PARE_PK,1,PARE_ID
SYSTEM,CLI_PROCLIRELA,PCRE_PK,1,PCRE_ID
SYSTEM,CLI_PROPICLIEN,PRCL_PK,1,PRCL_ID
SYSTEM,CLI_RANGCALI,RGCL_PK,1,RGCL_ID
SYSTEM,CLI_RCCLCORR,RCCO_PK,1,RCCO_ID
SYSTEM,CLI_RCCLDAPE,RCDP_PK,1,CLTE_COMPANIA
SYSTEM,CLI_RCCLDAPE,RCDP_PK,2,CLTE_IDCLIENTE
SYSTEM,CLI_RCCLDAPE,RCDP_PK,3,IDRESCLI
SYSTEM,CLI_RCCLDIRE,RCDI_PK,1,RCDI_ID
SYSTEM,CLI_RCCLNUEX,RNEX_PK,1,RCEX_ID
SYSTEM,CLI_RCCLNUTE,RCTE_PK,1,RCTE_ID
SYSTEM,CLI_REFBANRELA,RBRE_PK,1,RBRE_ID
SYSTEM,CLI_REFCOMRELA,RCRE_PK,1,RCRE_ID
SYSTEM,CLI_REFENTARJE,RTAR_PK,1,RTAR_ID
SYSTEM,CLI_REFERBANC,RBAN_PK,1,RBAN_ID
SYSTEM,CLI_REFERCOMER,RCOM_PK,1,RCOM_ID
SYSTEM,CLI_REFTARRELA,RTRE_PK,1,RTRE_ID
SYSTEM,CLI_REGLASCOMITE,RECO_PK,1,RECO_ID
SYSTEM,CLI_RUTECLIE,RUCL_PK,1,VNDR_COMPANIA
SYSTEM,CLI_RUTECLIE,RUCL_PK,2,DIA_VISITA
SYSTEM,CLI_RUTECLIE,RUCL_PK,3,CLTE_ID
SYSTEM,CLI_RUTECLIE,RUCL_PK,4,CLTE_COMPANIA
SYSTEM,CLI_RUTECLIE,RUCL_PK,5,VNDR_CODIGO
SYSTEM,CLI_RUTECLIE,RUCL_PK,6,VNDR_OFCN
SYSTEM,CLI_SITUAFINAN,SFIN_PK,1,SLTD_COMPANIA
SYSTEM,CLI_SITUAFINAN,SFIN_PK,2,SLTD_OFICINA
SYSTEM,CLI_SITUAFINAN,SFIN_PK,3,SLTD_NUMESOLI
SYSTEM,CLI_SOLICITU,SLTD_PK,1,OFCN_COMPANIA
SYSTEM,CLI_SOLICITU,SLTD_PK,2,OFCN_OFICINA
SYSTEM,CLI_SOLICITU,SLTD_PK,3,NUMESOLI
SYSTEM,CLI_TARJCRED,TACR_PK,1,CODITARJ
SYSTEM,CLI_TIPOCALI,TPCF_PK,1,CODICALI
SYSTEM,CLI_TIPOCALI,TPCF_PK,2,CMPN_COMPANIA
SYSTEM,CLI_TIPOCLIE,TPCL_PK,1,TIPOCLIE
SYSTEM,CLI_TIPOGARTE,TGTE_PK,1,TIPOGARA
SYSTEM,CLI_TIPOMONT,TIMO_PK,1,CODIMONT
SYSTEM,CLI_TIPOTELE,TPFN_PK,1,TIPOTELE
SYSTEM,CLI_TITUPROF,TPRF_PK,1,CODIPROF
SYSTEM,CLI_TPAGRUPA,TPAG_PK,1,CODIGO
SYSTEM,CLI_VEHACTRELA,VARE_PK,1,VARE_ID
SYSTEM,CLI_VEHICACTIV,VEHA_PK,1,VEHA_ID
SYSTEM,CLI_VEHICULO,VHCL_PK,1,VHCL_ID
SYSTEM,CLI_VISICLIE,VSCL_PK,1,VSCL_ID
SYSTEM,CNT_ASIECONS,ASCO_PK,1,NUMERESU
SYSTEM,CNT_ASIECONS,ASCO_PK,2,CMPN_COMPANIA
SYSTEM,CNT_ASIENTO,ASTO_PK,1,CMPN_COMPANIA
SYSTEM,CNT_ASIENTO,ASTO_PK,2,NUMEDIAR
SYSTEM,CNT_AUXRETEN,AXCR_PK,1,AXCR_ID
SYSTEM,CNT_BALAHIST,BHIS_PK,1,BHIS_ID
SYSTEM,CNT_BODEBALA,BGBL_PK,1,BGBL_ID
SYSTEM,CNT_CATALOGO,CTLG_PK,1,CMPN_COMPANIA
SYSTEM,CNT_CATALOGO,CTLG_PK,2,CATALOGO
SYSTEM,CNT_COSUSSEC,CMSS_PK,1,CMSS_ID
SYSTEM,CNT_CTASBALA,CCA_PK,1,CCA_ID
SYSTEM,CNT_CUENTAS,CTAS_PK,1,CTLG_COMPANIA
SYSTEM,CNT_CUENTAS,CTAS_PK,2,CTLG_CATALOGO
SYSTEM,CNT_CUENTAS,CTAS_PK,3,CODIGO
SYSTEM,CNT_DEASIECONS,DASC_PK,1,DASC_ID
SYSTEM,CNT_DEINTECONT,DTIC_PK,1,DTIC_ID
SYSTEM,CNT_DETASIENTO,DAST_PK,1,DAST_ID
SYSTEM,CNT_DETIPIMP,DTIP_PK,1,DTIP_ID
SYSTEM,CNT_INTECONT,INCN_PK,1,CMPN_COMPANIA
SYSTEM,CNT_INTECONT,INCN_PK,2,PRDT_PRODUCTO
SYSTEM,CNT_INTECONT,INCN_PK,3,TPDC_TIPODOCU
SYSTEM,CNT_INTECONT,INCN_PK,4,CODITRAN
SYSTEM,CNT_INTPROCESO,IPRO_PK,1,IPRO_ID
SYSTEM,CNT_PORCEICE,PICE_PK,1,CODIGO
SYSTEM,CNT_PRESUCON,PCNT_PK,1,PCNT_ID
SYSTEM,CNT_RETENCION,RETE_PK,1,RETE_ID
SYSTEM,CNT_SECUTRAN,SCTR_PK,1,SECUTRAN
SYSTEM,CNT_SUSTCOMP,STCM_PK,1,SUSTENTO
SYSTEM,CNT_TIPOCAMB,TICA_PK,1,FECHA
SYSTEM,CNT_TIPOCAMB,TICA_PK,2,MONE_MONEDA
SYSTEM,CNT_TIPOCOMP,TPCM_PK,1,TIPOCOMP
SYSTEM,CNT_TIPOCUENTA,TCTA_PK,1,TIPOCTA
SYSTEM,CNT_TIPOIMPU,TPIM_PK,1,TIPOIMPU
SYSTEM,CNT_TIPORETE,TRET_PK,1,TIPORETE
SYSTEM,CNT_TPTRANSRI,TPTR_PK,1,TIPOTRAN
SYSTEM,CNT_TRANINTE,TRIN_PK,1,CODITRAN
SYSTEM,COB_ALCACOBR,ACOB_PK,1,ACOB_ID
SYSTEM,COB_ANTICIPO,ANTC_PK,1,ANTC_ID
SYSTEM,COB_CRUCEANT,CRAN_PK,1,CRAN_ID
SYSTEM,COB_DETACHEQ,DCHE_PK,1,DCHE_ID
SYSTEM,COB_DETACOBRO,DTCB_PK,1,DTCB_ID
SYSTEM,COB_DETADEBI,DDEB_PK,1,DDEB_ID
SYSTEM,COB_OTRODEBI,OTRC_PK,1,OTRC_ID
SYSTEM,COB_RECICOBR,RCCB_PK,1,NUMERO
SYSTEM,COM_COBESEGU,CSEG_PK,1,CSEG_ID
SYSTEM,COM_DEBIENSERV,DTBS_PK,1,DTBS_ID
SYSTEM,COM_DETACOMP,CMDT_PK,1,CMDT_ID
SYSTEM,COM_DETASOLI,DSOL_PK,1,DSOL_ID
SYSTEM,COM_DETORDCP,DTOC_PK,1,DTOC_ID
SYSTEM,COM_GRUPCOMP,GRCM_PK,1,GRCM_ID
SYSTEM,COM_NOTACREDI,NCPR_PK,1,PROV_COMPANIA
SYSTEM,COM_NOTACREDI,NCPR_PK,2,PROV_CEDURUC
SYSTEM,COM_NOTACREDI,NCPR_PK,3,SERIE
SYSTEM,COM_NOTACREDI,NCPR_PK,4,NUMERO
SYSTEM,COM_NOTACREDI,NCPR_PK,5,ALCANCE
SYSTEM,COM_PLANPAGO,PPAG_PK,1,PPAG_ID
SYSTEM,COM_REEMBOLSOS,RMBL_PK,1,SERIE
SYSTEM,COM_REEMBOLSOS,RMBL_PK,2,NUMERO
SYSTEM,COM_REEMBOLSOS,RMBL_PK,3,ALCANCE
SYSTEM,COM_REEMBOLSOS,RMBL_PK,4,PROV_COMPANIA
SYSTEM,COM_REEMBOLSOS,RMBL_PK,5,PROV_CEDURUC
SYSTEM,COM_SOLICOMP,SCOM_PK,1,SCOM_ID
SYSTEM,COM_TMPCOMPRAS,CXML_PK,1,SERIE
SYSTEM,COM_TMPCOMPRAS,CXML_PK,2,NUMERO
SYSTEM,COM_TMPCOMPRAS,CXML_PK,3,PROV_CEDURUC
SYSTEM,COM_TMPCOMPRAS,CXML_PK,4,ALCANCE
SYSTEM,COM_TMPCOMPRAS,CXML_PK,5,PROV_COMPANIA
SYSTEM,COM_TMPRETENC,CTRT_PK,1,SERIE
SYSTEM,COM_TMPRETENC,CTRT_PK,2,NUMERO
SYSTEM,COM_TMPRETENC,CTRT_PK,3,PROV_CEDURUC
SYSTEM,CST_ACUBCECS,AUCC_PK,1,AUCC_ID
SYSTEM,CST_COSORDIN,COIN_PK,1,COIN_ID
SYSTEM,CST_COSTADIC,CADC_PK,1,CADC_ID
SYSTEM,CST_COSTFIJO,CSFJ_PK,1,CSFJ_ID
SYSTEM,CST_DETARECT,DTRC_PK,1,ARTL_CODIGRUP
SYSTEM,CST_DETARECT,DTRC_PK,2,ARTL_COMPANIA
SYSTEM,CST_DETARECT,DTRC_PK,3,ARTL_CLASE
SYSTEM,CST_DETARECT,DTRC_PK,4,ARTL_ARTICULO
SYSTEM,CST_DETARECT,DTRC_PK,5,RCTA_ID
SYSTEM,CST_DETCENCS,DTCC_PK,1,DTCC_ID
SYSTEM,CST_LOTEPRO,LTPR_PK,1,CODIGO
SYSTEM,CST_ORDEPROD,OPRD_PK,1,NUMERO
SYSTEM,CST_ORDEPROD,OPRD_PK,2,OFCN_COMPANIA
SYSTEM,CST_ORDEPROD,OPRD_PK,3,OFCN_OFICINA
SYSTEM,CST_PRODUCCN,PROD_PK,1,NUMERO
SYSTEM,CST_PRODUCCN,PROD_PK,2,DTCC_DTCC_ID
SYSTEM,CST_RECETA,RCTA_PK,1,RCTA_ID
SYSTEM,CST_SIMUCABE,SIMU_PK,1,SIMU_ID
SYSTEM,CST_SIMUDETA,DSIM_PK,1,DSIM_ID
SYSTEM,CST_TEMP,CTMP_PK,1,CTMP_ID
SYSTEM,CST_TIPOPROC,CPRC_PK,1,TIPO
SYSTEM,CST_VARIPROD,VARP_PK,1,VARP_ID
SYSTEM,DWH_PRESUVEN,DWPR_PK,1,DWPR_ID
SYSTEM,DWH_VENTAS,DWVN_PK,1,DWVN_ID
SYSTEM,ECL_CAMPSCTAS,CMCT_PK,1,CMCT_ID
SYSTEM,ECL_DETAFORMU,DTFR_PK,1,CODICAMP
SYSTEM,ECL_DETAFORMU,DTFR_PK,2,FRML_CODIGO
SYSTEM,ECL_FORMULARIO,FRML_PK,1,CODIGO
SYSTEM,ECL_REGIMENTR,RGTR_PK,1,TPCN_IDCONTRI
SYSTEM,ECL_REGIMENTR,RGTR_PK,2,FRML_CODIGO
SYSTEM,ECT_DETADECLA,DTDC_PK,1,DTDC_ID
SYSTEM,GEN_ACTIECON,AECN_PK,1,ACTIECON
SYSTEM,GEN_ASEGURADORA,ASGR_PK,1,ASGR_ID
SYSTEM,GEN_AUTORSRI,ASRI_PK,1,ASRI_ID
SYSTEM,GEN_BANCOS,BANC_PK,1,IDBANCO
SYSTEM,GEN_CANTON,CANT_PK,1,CODICANT
SYSTEM,GEN_CANTON,CANT_PK,2,PVCA_CODIPROV
SYSTEM,GEN_CENTCOST,CCST_PK,1,OFCN_COMPANIA
SYSTEM,GEN_CENTCOST,CCST_PK,2,OFCN_OFICINA
SYSTEM,GEN_CENTCOST,CCST_PK,3,CODIGO
SYSTEM,GEN_COBERTU,COBERT_PK,1,PTEM_PUNTEMIS
SYSTEM,GEN_COBERTU,COBERT_PK,2,PTEM_COMPANIA
SYSTEM,GEN_COBERTU,COBERT_PK,3,PTEM_OFICINA
SYSTEM,GEN_COBERTU,COBERT_PK,4,USUA_IDUSUAR
